Entry;log2FC;adj_p_value
r_757;-0.317165051127891;0
r_758;-0.317165051127891;0
r_759;-0.314154407898106;0
r_76;-0.656334866696851;0.133930977555532
r_760;-0.321178572487451;0
r_761;NaN;NaN
r_762;0.624285686425192;0
r_764;NaN;NaN
r_765;NaN;NaN
r_766;NaN;NaN
r_767;NaN;NaN
r_768;NaN;NaN
r_769;NaN;NaN
r_77;-0.748867795975006;0.186107291124403
r_770;0.251468273564181;0.838490770468688
r_771;NaN;NaN
r_772;NaN;NaN
r_773;NaN;NaN
r_774;-0.00117251139091684;0.998300040739638
r_775;NaN;NaN
r_78;1.56767335410487;0.000275883841770947
r_781;NaN;NaN
r_782;NaN;NaN
r_783;NaN;NaN
r_784;NaN;NaN
r_785;NaN;NaN
r_786;NaN;NaN
r_787;NaN;NaN
r_788;0.0047355481007134;0.995858868613509
r_789;0.451901179490031;0.425467050807925
r_79;-0.301609023566976;0
r_790;0.143316341503993;0.885833542769322
r_791;NaN;NaN
r_792;-0.871400079727652;0.548853842812039
r_793;0.040649417925237;0.939070349534096
r_795;-0.320958256189992;2.10090770918818e-145
r_796;-0.491949755580269;0.580312915916069
r_797;0.53323888702707;0.291055983150794
r_798;0.191513376188551;0.818324740047121
r_799;0.220548146478749;0.8852593702629
r_80;-0.317164976028028;0
r_800;-0.313193408681057;1.9190484842295e-258
r_801;-1.88882020252874;0.112638705923253
r_802;NaN;NaN
r_803;-0.448255624277659;6.71394157988255e-08
r_804;-0.34492647116063;0.743091158478
r_805;0.134152775762171;0.90079051604722
r_806;-0.860396943036331;0.339022880973528
r_807;-0.224338547929313;0.806014811647177
r_81;NaN;NaN
r_810;NaN;NaN
r_811;-0.314297036537995;0
r_812;NaN;NaN
r_813;-0.31311170485595;0
r_815;NaN;0.789672740583079
r_816;-0.327173353683578;3.91143330682707e-165
r_817;NaN;NaN
r_818;-0.314154407898106;0
r_819;0.00495201421669677;0.995434951736808
r_82;-0.73709105293426;0.118387960437606
r_820;-0.317164945157139;0
r_821;-0.317164945157139;0
r_83;-1.15581451703876;0.0272881040268736
r_831;1.34858857629808;0
r_832;1.34858857629808;0
r_84;NaN;NaN
r_841;-0.337925906844681;2.7894189461e-11
r_842;-0.337925906844654;2.7894189461e-11
r_843;-0.337925906844646;2.7894189461e-11
r_844;2.74158586149678;0.0126778754056874
r_845;0.997875403791064;0.00625341940200346
r_847;-0.558151459417822;2.03525965241487e-05
r_848;-0.841503447337368;0.00122378946041714
r_849;0.552321993651454;0.000398262286102256
r_85;NaN;NaN
r_850;0.70241949353894;0.483431565765979
r_851;2.90107075863077;0
r_852;NaN;NaN
r_853;NaN;NaN
r_854;NaN;NaN
r_855;-0.301609023566976;0
r_859u;-0.317165029894156;0
r_86;-2.38856813748044;8.32413699606629e-141
r_860u;-0.361840966145523;3.7500313085916e-18
r_866u;-1.15163019227392;0.179326405944586
r_867u;-1.39420692074217;0.0574798061694261
r_87;-2.38856813748044;8.32413699606629e-141
r_875u;-0.317165051127891;0
r_876u;-1.39420692074217;0.0574798061694261
r_877;-0.315864595075999;0
r_878;-1.16961427065993;0.226731724960769
r_879;-0.550161261293283;0.606962001869929
r_88;-0.43703115329316;0.575185472608829
r_880u;-0.317164983292347;0
r_882;-0.317164945157129;0
r_883;-0.317241823309722;0
r_884;0.95724742104641;0.203665245077731
r_885;NaN;NaN
r_886;-0.162279982052672;0.888516128560831
r_887;-0.47545046090179;0.55355922830764
r_888;-0.316267953504307;0
r_889;-0.303986189368459;0
r_89;-1.69162048667832;0.275492325245825
r_890;NaN;NaN
r_891;-0.304592839329771;0
r_892;0.0922308029183361;0
r_893;0.106325551141024;0
r_899u;1.16964689094492;0.200856663469483
r_8u;0.66205432092808;0.00175627522394598
r_90;2.28949805974644;3.61810784045486e-09
r_900u;-0.317165029894156;0
r_901u;-0.317165029894156;0
r_902;-0.317164945157129;0
r_903;-0.901904571743491;0.0759676220755005
r_904;-0.317164932671451;0
r_905;-0.337925906844664;2.7894189461e-11
r_906;-0.337925906844664;2.7894189461e-11
r_907;0.668868605505517;0.0125487674814054
r_908;-0.301609023566976;0
r_909;-0.317164945157105;0
r_91;-0.303986189368459;0
r_910;-0.317164945157105;0
r_911;-0.301609023566976;0
r_912;-0.306241420818888;0
r_913;0.593297744505548;0
r_914;-0.301609023566976;0
