"UniProt_Entry","log2FC_CARe_vs_PARe","adj_p_value_CARe_vs_PARe"
"Q6C0S8",0.0275939970335342,0.896135719344482
"Q6CGE7",0.0629282277363634,0.802788431240098
"Q6C1E0",0.223345880905777,0.266983148784708
"Q6CCV4",0.326790713861853,0.453816081066095
"Q6CEB8",-0.320355019591466,0.233534469602818
"Q6C7S6",0.0840685410529196,0.610407334791097
"Q6C4K3",0.130375576163569,0.48947583237933
"Q6C141",0.00150763269281088,0.994493367063427
"Q6CG56",0.247564912325382,0.28686886807721
"Q6C7K8",0.0475678419709674,0.790541889382313
"Q6C9M9",0.0751753772345902,0.633474872187285
"Q6C626",-0.0612664045890875,0.968607406724431
"Q6CF40",0.0973208644209758,0.723705597127913
"Q6CFG6",0.10573034901513,0.652637010414251
"Q6C6B1",0.341721419423778,0.193073679547605
"Q6CB31",0.482237214106442,0.325680076746903
"Q6C9L2",-0.116654174043894,0.875518149316625
"Q6CHE9",0.0760858681275547,0.659181002077046
"Q6C8F7",-0.350206398096361,0.226602743304831
"Q6C2F3",0.0656662280059028,0.637495616576979
"Q6CDH0",0.011095475069611,0.976148584720158
"Q6C370",-0.142772549163771,0.746949981854868
"Q6C1F3",0.0607476040904443,0.515280067756077
"Q6CEV5",-0.210975710055108,0.369730979854526
"Q6C4I9",0.222457264239805,0.432497879936669
"Q6C6W3A6XH05",-0.255076732517802,0.377026356428641
"Q6CE88",-0.290234801448017,0.327505932560121
"Q6C2D9",-0.298558449680534,0.106571374035249
"Q6C5G3",0.211850366831102,0.678541499071098
"Q6C503",-0.102599183529721,0.658907654528187
"Q6C710",-0.0561727448643698,0.89457856171051
"Q6CFT1",0.248533369281404,0.459479009890939
"Q6CBE4",-0.0224348664355875,0.867720463671554
"Q6C872",-0.0765230834375056,0.546276768294676
"Q12725",0.862107355135112,0.225627689244451
"Q6CC70",-0.269515295001026,0.306828175893941
"Q6C238",-0.015208829527038,0.925169549638132
"Q6C347",0.0926439203306596,0.4704723925644
"P34229",-0.0717077132015826,0.568750282124171
"Q6C116",0.0351988593157338,0.907077261621564
"Q6C239",0.361568791095833,0.479821612166422
"Q6C784",-0.788114495487057,0.647893721689818
"Q6CFJ0",-0.0430489231611233,0.86568411382988
"Q6CG11",-0.181183934118817,0.392000975879578
"Q6CF41",0.232769513290245,0.366064481201362
"Q6CGG3",0.0787593814699029,0.803785881636519
"Q6C4C9",0.105782673697274,0.64654838199472
"Q6C435",-0.189077597067149,0.639860795656488
"Q6C3R3",0.265097991801306,0.368706718207512
"Q6C4R3",0.164107034466616,0.37326282694341
"Q8WZM0",-0.144773821707457,0.420125022699199
"Q6C2J1",-0.202717342477615,0.383414074709722
"Q6C555",-0.217465440303062,0.721468257858869
"Q6C3M9",-0.0583050749857244,0.777883010155311
"Q6CCT1",-0.316011301806265,0.225952320238014
"Q6C3E0",-0.101340577400408,0.450750536106116
"Q6CCU7",-0.0637852317091103,0.460876682032148
"Q9UVF4",0.288933781081055,0.257280417777676
"Q6CAB8",-0.428131125561967,0.254885102924307
"Q6C741",-0.0343174717506375,0.954188277822746
"P41943",0.094108203337555,0.562071110506642
"Q6C5P9",-0.0334624757802897,0.92065919916207
"Q8TFK3",-0.0348084880352795,0.658907654528187
"Q6CDJ8",0.00839879695398816,0.986980544237424
"Q6CEF3",0.0731043260356774,0.766013795257231
"Q6C255",0.0694955558332411,0.785647012734558
"Q6CAW6",-0.523101631938626,0.390681972974155
"P09379",-0.434884016618508,0.364966326044354
"Q6CDL9",0.107281090665227,0.662039318589826
"Q6C7D2",-0.206480829016951,0.412769196081324
"Q6CC99",-0.0833541440881777,0.553170350940789
"Q6C7Q4",0.140440784812104,0.550843196052119
"Q6BZW8",0.424397831138349,0.448121691630179
"Q6CCW0",0.273443657427792,0.49347558430095
"Q6C097",0.0514753981011227,0.568750282124171
"Q6C0M4",-0.225719420758674,0.429707089923709
"Q6C0L0",0.0323448624612535,0.644183411617247
"Q6C5T1",0.298993721594555,0.74137982482422
"Q6CG32",0.480411865632333,0.254755086054963
"Q6C0C4",0.089088103479136,0.458445974439045
"Q6C553",-0.143706878859596,0.629843074416749
"Q6C9G0",-0.555401541338984,0.219130878609241
"Q99145",0.0855282261227541,0.55738141811095
"Q6C2U0",0.268307901463299,0.275903242656951
"Q6C4M9",-0.0841164861976118,0.635016099152479
"Q6C2N2",0.025310707861223,0.953393165873702
"Q6CEI9",-0.211247486935496,0.581039801700051
"Q6C4I6",0.0238858959812005,0.753191914162141
"Q6C4I7",-0.0375207581417908,0.853674560373266
"Q6C341",0.331751823692956,0.626311594062093
"P41555",-0.0337777459193664,0.791014678924532
"Q6CAP3",-0.313957998684349,0.322930934591762
"Q6BZZ6",-0.48861091230858,0.189353419120447
"Q6C804",0.286933874826072,0.26334154543908
"Q6CE48",0.0265010240569827,0.947401840061516
"Q6C0Q2",0.023787199045599,0.813441928464466
"Q6C953",0.0144367892259116,0.953207264564901
"Q6C6Q7",-0.202407474653261,0.484385792037156
"Q6C1T4",0.0466142214462658,0.814113587259543
"Q6C449",-0.508848342060528,0.30548974670743
"Q6C673",-0.218758613030736,0.520282535504698
"Q6CFQ0",0.509698158522187,0.254885102924307
"Q6C9I7",0.131104061524576,0.61857001558188
"Q6CGB2",0.167806460693486,0.39498482215352
"Q6C2S3",0.382500016137907,0.296479813915326
"Q6CCZ5",0.00926239237876838,0.964650651295787
"Q99170",-0.0619104195733099,0.225952320238014
"Q6CFP3",-0.107007947793288,0.4704723925644
"Q6CCK2",-0.0473609173887798,0.858667937414353
"Q6C7B9",-0.0880255274985491,0.465119363857247
"Q6C7Q6",-0.399270070569821,0.15293614964782
"Q6CHJ7",0.0426315197506988,0.949594892233985
"Q96VC9",0.712095663341248,0.257280417777676
"Q6C8H2",-0.676575178493771,0.466125353881274
"Q6C715",-0.0973468271453665,0.527359565766815
"Q6C8H7",0.392083565526688,0.42274183092961
"Q6CGS0",0.0447327081613945,0.773663050026581
"Q6CF19",0.137845290855097,0.678275397577685
"Q6CGF6",0.254865600449921,0.2115523376023
"P41929",-0.274052662287767,0.252568522562364
"Q12726",0.179667595333918,0.213957719793482
"Q6C791",0.100842737765526,0.459479009890939
"P38997",0.125165187264611,0.436489889015022
"Q6C452",0.0276073197277638,0.853674560373266
"Q6CA79",0.0592990155169838,0.652761851160508
"Q8TG23",0.211987327182757,0.264678040785309
"Q6C2Y6",-0.0490655435159413,0.768875883239558
"Q6C0Z3",-0.31832769015043,0.408354167364594
"Q6CE42",-0.0455593103857349,0.855803044752785
"Q6C9G8",0.218718575568214,0.568750282124171
"Q6CBB0",0.104173760107064,0.649076618842184
"Q6CAG4",0.229671375274845,0.634925005476063
"Q6CI13",-0.319626204397857,0.632563218821365
"Q6CB13",0.0420285674567943,0.850134032908188
"Q8WZL6",-0.497543585669457,0.422283949148694
"Q6C9Y6",0.0296504657035881,0.793297554941682
"Q6CBI0",-0.172827569457381,0.266983148784708
"Q6CFD2",0.153277326520031,0.21827909482984
"Q6CES3",0.173140905794079,0.341701213657848
"F2Z6I5",0.0944098191942057,0.550843196052119
"Q6C6V8",0.0297995061814477,0.814113587259543
"Q6C5K2",0.197013538937709,0.627226285166693
"Q6C060",0.0401366485207123,0.698317032538674
"Q6CAP9",-0.259135941143348,0.627875979256583
"Q6CA06",-0.046729481644637,0.895441366579505
"Q6CCU8",-0.384635946397869,0.581818588284927
"Q6CCU3",-0.241763878594966,0.0625041895392184
"Q6CEW9",0.144398860022997,0.639887991158044
"Q6C3J3",0.0207526859336259,0.920672022154556
"Q6CGS4",0.15406736603769,0.392835628759265
"Q6C9C4",0.159022795614415,0.423023443780102
"Q6CF20",0.143774446788905,0.492264415774411
"Q6CFK6",0.108932304079917,0.24475687504365
"Q6CHE5",0.143683346501149,0.658966454853108
"Q6CHY6",-0.435168132941151,0.264678040785309
"Q6C7C0",-0.3497572807552,0.177025743019586
"Q6CHK8",0.0761829026012325,0.766929025454811
"Q6CG53",0.144953300376295,0.453398462649649
"Q6C7L6",0.0612853020714931,0.503974727199381
"Q6CFR3",0.120145657027687,0.504562080275197
"Q6CEL4",-0.194152850280871,0.354866984646535
"Q6C7A6",0.170804097648113,0.459479009890939
"F2Z6C9",-0.240727162798541,0.14348545414134
"Q9B6E8",-0.0230492607427432,0.780081270098339
"Q9B6C7",-0.174122728437381,0.528227753592459
"Q9B6D6",-0.0737818425355864,0.746949981854868
"Q9B6D3",-0.018958053107506,0.877098738827688
"Q6C3S1",-0.106275729661035,0.372494025903781
"F2Z699",-0.0483477265991369,0.631098661337084
"Q6CC79",0.0260813017316282,0.734995150356579
"Q6C855",0.0311772989453894,0.831294399037447
"Q6BZQ9",-0.0320093473130761,0.86013408503699
"Q6C7G2",-0.0380500151290833,0.820639449228366
"Q6C036",0.290397697928708,0.384867402667843
"Q6C2Q7",-0.233367997110644,0.29780079321718
"Q6C2F4",0.233340753287063,0.244277012691184
"Q6CE60",0.363980995144034,0.336301251732164
"Q6CG46",0.153479705845632,0.559073866007091
"Q6CDK0",-0.330337511666311,0.266524829120815
"Q6C9H2",0.0881985523940353,0.621048977286765
"Q6CHU5",-0.17037342560762,0.574371850169483
"Q6C619",-0.123072549351651,0.684246148300195
"Q6CEC9",0.0590793965257088,0.793392281359884
"Q6C6D1",0.290134845725778,0.329717195697455
"Q6CBW0",-0.706151644186083,0.272452371274977
"Q6CF18",-0.675323858028059,0.159331319624655
"Q6CC82",0.0363767669186841,0.934219464798104
"Q6C3V4",-0.252907779478759,0.454837572206681
"Q6C8D1",-0.269827261841045,0.310867551071575
"Q6C4X9",-0.173478266758411,0.502137257292415
"Q6CHD6",-0.190746150999081,0.297874406603496
"Q6CD68",0.0138680388026179,0.908753296256269
"Q37695",-0.381978672562458,0.782006769126796
"Q6C443",0.0328290682160943,0.885885782379494
"Q6CDH3",0.137214951506978,0.211766566841515
"Q6CG48",-0.00510924653179724,0.994493367063427
"A0A1D8NGE6",-0.206441107292074,0.116362148892236
"Q6C331",0.184608118992798,0.115179877684913
"Q6CFW6",-0.0724793493156259,0.736752104692719
"Q6CEU0",0.520772169167315,0.496367139702694
"Q6C908",-0.0790341773555493,0.609064379464356
"Q6C462",-0.195195972193624,0.474876681593754
"Q6CBZ0",-0.0217233625587572,0.913353290446243
"Q6L8K7",-0.0548546603427347,0.635704366448608
"Q99144",0.194189274982791,0.583080136751621
"Q6C5K1",-0.0462176402772242,0.680111454450586
"Q6C354",0.0709450823911157,0.788041871514459
"Q6C6I6",-0.325610755318502,0.116362148892236
"F2Z5X4",-0.00486810609407282,0.990247197409255
"P78980",-0.131834339939521,0.548216183132583
"P87200",-0.210288840133379,0.272756082169045
"F2Z6D3",0.507701506899847,0.569468319314964
"Q99155",0.239604019488531,0.315127992476403
"F2Z6I0",-0.805800756908526,0.169743242242885
"Q874C0",-0.0531548494685927,0.885885782379494
"P36966",-0.0288004213915,0.583968187926166
"P59680",-0.225908519903652,0.120464071354588
"Q6CGP9",-0.000447053428745734,0.996939319733066
"P29407",-0.125422023748358,0.455477393449901
"Q6C7U8",-0.0746174470582033,0.502734950976661
"Q6C0B5",0.143825491667574,0.382103197817116
"Q6C2X0",-0.039493078372463,0.738882167774296
"O43108",-0.297683271910176,0.266983148784708
"Q6CAX5",-0.391882949463638,0.120464071354588
"Q6C7G0",0.196649020201215,0.297874406603496
"Q6CHN5",0.093654437602973,0.325539108340916
"Q6C7V4",-0.0142387080773868,0.959906683525677
"Q6C4J0",-0.0423205285863781,0.898486429295199
"Q6C9A9",-0.0834450392496559,0.70788955266454
"Q05493",0.269028983324347,0.241747542522541
"O74934",-0.0813959539964436,0.831155572946633
"O74935",-0.0137453654861378,0.966891064222924
"O74936",0.103245292053578,0.602111774232617
"Q6CGE1",-0.439636569065312,0.213957719793482
"Q6C997",0.2352563486641,0.629484693681086
"Q6C3P4",-0.313134336015822,0.280896814728809
"Q6CEE7",0.0250759814243748,0.959970072125413
"Q6C024",-0.0484454043353774,0.562369739711199
"Q6CC77",0.039211051570212,0.870912014325382
"Q6C709",-0.206865333097636,0.650294039087667
"Q6CCZ1",-0.175906617447787,0.147105632359563
"Q6C1H8",0.044320860225715,0.802788431240098
"Q6C893",-0.0524289171727634,0.652761851160508
"Q6CAE7",-1.09282063095509,0.111791804347336
"Q6CHE4",-0.288200586548324,0.360161792338257
"Q6CC39",0.244656113617778,0.407547851336939
"Q6C1L3",0.146118540895089,0.656397880001376
"Q6CAV2",-0.0869700452798928,0.263374482521605
"P30614",-0.00911392924584534,0.901903492237683
"Q6C2E3",-0.103555927576312,0.325539108340916
"Q6C3K7",-0.0894331949527302,0.773663050026581
"Q6C9V8",0.174243198166607,0.793434348954437
"Q6CHI1",0.456630157226506,0.329441728161257
"Q6C4A3",0.0287998259743746,0.940934687732873
"Q6C961",-0.0373260982410741,0.908753296256269
"Q6CDV6",-0.0568606184716224,0.611351146086379
"Q6CEK6",0.049593567319561,0.724128306717617
"Q6CBQ8",-0.0800689939163477,0.629166146130235
"Q6CE69",0.363600164707508,0.664219121318659
"Q6C6S3",-0.666633306968242,0.450750536106116
"Q6C9Z2",-0.359392589945916,0.421404600671842
"P78978",-0.0506216811244706,0.697876436519847
"Q8WZL4",-0.380532365251545,0.329431504933656
"Q6CFH4",0.109002241077478,0.433101044077877
"Q6CF69",0.346091877555868,0.179104239778937
"Q6CBX2",-0.0749736046192465,0.727496816657226
"Q6C8L8",-0.110422638300234,0.661363190043529
"Q6CAV7",-0.646377758248665,0.560614554146612
"Q6CDS6",0.0438552967247767,0.85233499720482
"Q6CFU5",-0.0810124604201767,0.685832619334281
"Q6C6D6",-0.122853235947587,0.614888817793305
"Q6CA26",0.285257288432466,0.257280417777676
"Q6C2E2",0.0412466245589186,0.789348898786949
"Q6CBS7",0.120146966857477,0.280685646898526
"Q6C4U6",-0.0159947672424888,0.891238407897272
"Q6C4U7",0.413878219490247,0.225952320238014
"Q6CFS7",0.0492678771273598,0.953207264564901
"Q6C603",0.0991153586561669,0.225952320238014
"Q6CGM0",-0.09013311457968,0.793297554941682
"Q6C2R9",0.0774311812501213,0.221849611847055
"O59950",0.120315779926699,0.230457946465521
"Q6C169",0.165067261489181,0.292482453919773
"Q6CFX5",-0.334770209894032,0.241747542522541
"Q6C712",-0.403265206089179,0.241823389696014
"Q6CHA2",-0.0932868538585163,0.181845981565611
"Q6C703",-0.17599506123032,0.331987893530142
"Q6CH58",0.134958777246868,0.635016099152479
"Q6CFU2",0.142033449787807,0.347351751540784
"Q6C3C2",0.431031090142649,0.163473942974307
"Q6C818",0.209060338541224,0.505380605353591
"Q6CAH5",-0.216346942354413,0.322930934591762
"Q6CAD1",0.08456373999481,0.542027860228331
"Q6CB30",-0.523947029728918,0.0707574558244551
"Q6CHJ8",-0.0965254622445739,0.69958209903385
"Q6CB52",-0.0501547300664983,0.806179431678947
"Q6C3X6",-0.0317668154919215,0.71063946948894
"P41924",-0.295659889921342,0.20132767042781
"P41925",-0.129442011958552,0.423023443780102
"Q6CA45",-0.0820667579925386,0.635016099152479
"Q6CB54",-0.286953922340351,0.127941602695276
"Q9HFC7",0.217093677956285,0.400191498094684
"P80547",0.292517598080774,0.305094160769295
"Q6CA74",0.3554183515236,0.449301864419176
"Q6C5K4",-0.463528848437168,0.258212214733027
"Q6CAG9",0.0572689187895785,0.803583355764259
"Q6BZX5",-0.0324912527789488,0.870060735861669
"P45816",-0.0490439024434478,0.382930914573353
"Q6CEV2",-0.253377332254918,0.206293896722426
"Q6C880",0.0531609357008305,0.766013795257231
"Q6C5L5",-0.201761931059245,0.266983148784708
"Q6C2T4",-0.159224278046011,0.187478460780692
"Q6C414",-0.0257855778048907,0.898486429295199
"P78979",-0.214438068826457,0.271987514211294
"Q99161",-0.00140387561293663,0.979728909085301
"P41922",0.0744333943035727,0.574371850169483
"Q6C5G0",-0.264913545649812,0.272452371274977
"Q6C9E7",-0.0391345098158441,0.913589598520967
"Q6C3B0",-0.277367623323497,0.10383162174591
"Q6C9N2",-0.027864539264549,0.885885782379494
"Q6C9R9",-0.0421223509866523,0.843325116667231
"Q6CFV2",0.055554039599607,0.940934687732873
"Q6C7F7",-0.0830003288952725,0.529783267594019
"Q6C1B1",-0.367461850648914,0.298115418034665
"Q6CEU8",-0.276819998746211,0.12468411094137
"Q6CHN0",-0.112090845686513,0.345819512549813
"Q6C3L4",-0.0839091182223289,0.737841396672669
"Q6C9T0",-0.120039879566711,0.723695085880594
"Q6CBS3",0.087572333479284,0.907353460211871
"Q6C0I0",0.368426034586582,0.179362120746853
"Q6C2S9",-0.039130616937555,0.830347273529302
"Q6C9X0",-0.308251135979751,0.37326282694341
"Q6C662",0.124299213635364,0.787204981991025
"Q6C9Q1",-0.170918863110102,0.528047606301853
"Q6C193",0.123378353780654,0.500004754937687
"Q6C4R5",-0.0811619539136047,0.785098871725626
"Q6C931",-0.135742441602035,0.465119363857247
"Q6CC84",-0.0383650700636713,0.792928733106246
"Q9Y753",-0.248082109916276,0.225952320238014
"Q6CAY6",0.24719159869878,0.639860795656488
"Q6C022",-0.0619211000400608,0.816512565885572
"Q6CDK1",-0.215039112475644,0.562071110506642
"Q6C229",-0.369241759757443,0.419707088622701
"Q99150",-0.0190448206337909,0.887611400508892
"Q6C195",-0.0732024222424707,0.893911465563713
"Q6C3D7",-0.0878922179723595,0.703097162906984
"Q6C882",-0.321835228460203,0.310347232096198
"Q6CH90",-0.0610260520784994,0.581279557950467
"Q6CBN5",-0.0863707033875181,0.630890714356718
"Q6C9M6",-0.0508379636924986,0.677255591012389
"Q6C7G8",0.00228857011186784,0.995587597807858
"Q6CA87",-0.0951388887137083,0.701116420330589
"Q6CAR6",-0.128425054785682,0.509604423019911
"Q6CFW4",0.297758758833054,0.271224199634616
"Q6CAW5",0.760934695727694,0.129553915758501
"Q6CCH0",-0.477196201005336,0.153055359851943
"Q6C9I6",0.0799884205870095,0.635016099152479
"O59949",-0.0288267179050548,0.789155893499833
"Q6BZX4",-0.337101371462969,0.179104239778937
"Q6C7D0",-0.0942166065751367,0.706886757215342
"Q6CDV4",0.0939312491544177,0.679403665808877
"Q6C161",0.055605394979432,0.819673725209341
"Q6CI08",0.100358462880405,0.341701213657848
"Q6C747",0.178724351519448,0.511709311351021
"Q6C4C3",0.391350234368119,0.180676769298642
"B5FVG3",-0.0656287187485248,0.802788431240098
"Q6CAQ9",0.118577924476059,0.648103275312588
"Q6BZY4",0.0628726445650076,0.693190205985057
"Q6CDV7",0.11838577645644,0.464686783194211
"Q6C7Y5",0.100947439362228,0.655377593809464
"Q6C6Z2",0.523700628644295,0.0659587583834275
"Q6CA08",0.0610274730375274,0.813441928464466
"Q6CFJ2",-0.632071852986586,0.226790508683761
"Q6C107",-0.0855998427233711,0.667381743041652
"Q6C2T9",-0.0346048885285423,0.877919449288057
"O74932",-0.235541250723433,0.513325327358336
"Q6C1W9",0.184966286072694,0.459896521697061
"Q6C4F8",0.185694474668188,0.455477393449901
"Q6CA67",0.0915437684198557,0.565859129878443
"Q6CF35",0.138561940281334,0.272756082169045
"Q6C1I1",0.0424333061657663,0.870766191194587
"Q6CE12",0.282029493485171,0.368931087704149
"Q6C705",0.169353727359937,0.377309279925209
"F2Z5Z5",0.00780027695120036,0.977559899265052
"Q6C7L4",-0.0753047059613053,0.649682261771993
"Q6CE86",-0.165531175292841,0.604243398133769
"Q6C8J5",0.0462199774487665,0.807121192580642
"Q6CC06",-0.24276874135675,0.529102376541533
"Q6C7V5",-0.302528031600849,0.594542687599462
"Q6C9W0",-0.0983067837924882,0.62493266374446
"Q6C093",0.23743257715065,0.377026356428641
"Q6CAC0",0.128041215031804,0.70412701626402
"Q12724",0.215850414449192,0.478025097208633
"P41923",0.0607093233591374,0.67623883286748
"Q6C2B0",-0.146075613118459,0.252568522562364
"Q6C457",-0.0719769523289328,0.802556364930152
"Q6CAC9",0.00251164683304938,0.990465553353959
"Q6C8V1",-0.171031150984642,0.882328111533605
"Q6C5Y8",-0.312695411957649,0.263374482521605
"Q6CFT4",-0.00646123252277861,0.979094108291667
"Q6C0U0",-0.155344378972283,0.511491076681208
"Q6CHK0",-0.330751644050873,0.562163381825949
"P42781",0.00896456382454069,0.978327853659897
"Q6CF24",-0.0301628074497161,0.940934687732873
"Q6CHP1",-0.395842724274226,0.189955853907608
"P0C8L8",0.0173435514583055,0.953366938369616
"Q6CGL4",0.186263061627989,0.132019130055119
"Q6CDX0",-0.469562261573628,0.10253197872306
"Q6CDR5",-0.505711290161884,0.822395949106629
"Q6CDL0",-0.458436769754379,0.283067327450588
"Q6CDE6",-0.127328130322112,0.635016099152479
"Q6CBB5",0.141572268836613,0.520282535504698
"Q6CB51",-0.00053464459626888,0.996383074644981
"Q6CAE9",0.014431033171611,0.931233812520706
"Q6CAB5",-0.609093417708607,0.381656793493649
"Q6C8W4",-0.514302394311105,0.226790508683761
"Q6C830",0.243342991929965,0.484375434337172
"Q6C793",-0.0224683210476263,0.810352296586127
"Q6C6X6",0.312597849799494,0.482829155251619
"Q6C6I3",-0.0603025616738091,0.821626886467503
"Q6C6C6",0.283433044098432,0.366064481201362
"Q6C627",0.140198369079285,0.266983148784708
"Q6C4H1",-0.0541600338345921,0.660855601621246
"Q6C4G1",0.184160465177408,0.550843196052119
"Q6C482",0.0550009824131023,0.349732157094493
"Q6C3E5",0.0229335624047604,0.841477851479431
"Q6C202",0.250666633602407,0.517279452619228
"Q6C1N1",0.0987570867706164,0.621393324909735
"Q6C1I3",0.0867165152886157,0.798506847880691
"Q6C1E4",-0.123400983230176,0.727282558339715
"Q6C0L7",-0.437062539919431,0.269072867238341
"Q6BZP5",-0.0639465295807792,0.802788431240098
"Q6CIA7",0.0292382011390975,0.590731455907004
"Q6CI99",-0.0622253823238251,0.127941602695276
"Q6CI78",-0.0884502262535646,0.438273109123755
"Q6CI31",0.124237201871837,0.832337451372287
"Q6CHT6",0.26860830022861,0.113145335964889
"Q6CA46",-0.213231994899924,0.885885782379494
"Q6C7P6",-0.350516659610643,0.565358913797977
"Q6CHI6",-0.0383817480460242,0.785476625415589
"F2Z5Y6",-0.0892464246410043,0.792928733106246
"Q6CH33",-0.0308468356006408,0.862805143473307
"F2Z6H7",0.0149488926825063,0.940064413261849
"Q6CGZ4",-0.527789390644972,0.520282535504698
"Q6CGY9",-0.0222791534838214,0.811869845315056
"Q6CGX8",-0.04485713525866,0.629843074416749
"Q6CGT7",-0.227842026813193,0.453816081066095
"Q6CGR5",0.0480495915200014,0.842203568881175
"Q6CGQ3",0.113647647729488,0.648912644448855
"Q6CGN4",-0.233160158972231,0.418363475919702
"Q6CGL8",0.590848170482356,0.470793623544336
"Q6CGH7",-0.165964803205845,0.465119363857247
"Q6CG76",0.250510349847739,0.484385792037156
"Q6CG66",-0.280851858422192,0.157828908166304
"Q6CG50",-0.288636712342429,0.153724624106885
"Q6CG47",-0.596421830200874,0.466127305947916
"Q6CG40",-0.031849436066787,0.898486429295199
"Q6CG29",-0.362453904637921,0.129553915758501
"Q6CG27",-0.0141779802579926,0.957892192908141
"Q6CG24",-0.0789751871155817,0.807121192580642
"Q6CG22",0.0342976374167159,0.814113587259543
"Q6CFY9",-0.244818496266663,0.280685646898526
"Q6CFY2",-0.045068123529827,0.789155893499833
"Q6CFW5",-0.0599077109009564,0.902614339093817
"Q6CFV4",0.0939134855095617,0.546276768294676
"Q6CFV1",-0.0705815045762147,0.697624502011197
"Q6CFP6",-0.393912507617901,0.31802749378184
"Q6CFL4",-0.0138653573346434,0.968557218348542
"Q6CFK9",0.0181652179571161,0.901903492237683
"Q6CFH6",-0.0312139765355559,0.947314322811239
"Q6CFH3",0.055685920641058,0.677066862492899
"Q6CFF4",-0.500106647579279,0.177025743019586
"Q6CFD9",-0.069190040091234,0.820287654684909
"Q6CFD6",0.139894000275108,0.478025097208633
"Q6CFC5",-0.0858009186428749,0.738882167774296
"Q6CFA0",0.0307328648340325,0.853674560373266
"Q6CF84",-0.379957874491889,0.0920156700214845
"Q6CF74",-0.17652326566357,0.341701213657848
"W0TYP9",0.086823948448245,0.906007593242757
"Q6CF59",0.26413112113023,0.266983148784708
"Q6CF45",0.0533327960600612,0.803583355764259
"Q6CF42",-0.123433246543713,0.574216029329435
"Q6CF16",-0.011560580670452,0.958836087518347
"Q6CEZ5",-0.245805499555812,0.0894379481329363
"Q6CEY9",0.134512519937639,0.741137960971756
"Q6CEY0",-0.0630985712009532,0.836530032410105
"Q6CEX8",0.0261852606049763,0.965487812982778
"W0TYP3",0.0324825911909893,0.911268526918553
"Q6CEW3",-0.130233652807024,0.548924914054796
"Q6CEW0",-0.0143044766956806,0.950688734459892
"Q6CEU2",-0.419806777995933,0.124062599254581
"Q6CEL7",-0.135360343331795,0.629843074416749
"Q6CEL0",-0.0663541653175342,0.76489182287588
"Q6CEK4",-0.306571723600554,0.134390452372192
"Q6CEJ1",0.0370061447082049,0.925169549638132
"Q6CEI4",0.266986861074005,0.723066393738323
"Q6CEI2",0.0391837158761287,0.861708266649814
"Q6CEH4",-0.0313827529937627,0.77053815452623
"Q6CEH2",0.00176726222790891,0.991297906522557
"Q6CEG3",0.11117439875092,0.629166146130235
"Q6CEC2",0.0348229377707257,0.875518149316625
"Q6CEC1",-0.165068923828972,0.341701213657848
"Q6CE67",0.148826948996129,0.334494508080206
"Q6CE66",-0.658213987537842,0.316355294850295
"Q6CE53",-0.449390123597247,0.316355294850295
"Q6CE46",-0.0103153242788331,0.949594892233985
"Q6CDZ0",0.0921546475855988,0.450047986785694
"F2Z660",0.0420705119118353,0.869616187428111
"Q6CDX5",0.0631630508225127,0.529783267594019
"Q6CDV8",-0.199234716966493,0.153055359851943
"Q6CDU6",-0.279418220487564,0.166961103232949
"Q6CDU2",0.00418077115016729,0.977296152929343
"Q6CDT3",-0.0196357863050809,0.891168772593158
"Q6CDS1",-0.0170193895260772,0.836601475273441
"Q6CDR9",0.0724095936584969,0.517279452619228
"Q6CDQ7",-0.516446824643483,0.326304290244063
"Q6CDQ0",-0.260586676094358,0.36597326326838
"Q6CDP7",-0.185645314724437,0.256365393697771
"F2Z672",-0.346230521327514,0.103839444735834
"Q6CDP5",-0.0128407712411515,0.920331601592266
"Q6CDM2",-0.304932399952122,0.116153617896174
"Q6CDI7",-0.423791994363076,0.10253197872306
"Q6CDG3",-0.119896626770082,0.455436099559038
"Q6CDF4",-0.0374938912604528,0.650294039087667
"Q6CDE2",-0.585511204819481,0.146648327190056
"Q6CDC7",-0.232175348587545,0.258212214733027
"F2Z5Y4",0.234056894907572,0.255695590975338
"Q6CD77",0.0565870728016465,0.694301539381529
"Q6CD75",-0.514763288588015,0.493868059348944
"Q6CD64",-1.64390480457551,0.0626484816958688
"Q6CD53",0.0125651399257756,0.935131168974893
"Q6CD49",0.098138338174801,0.794651207549666
"Q6CD04",0.0633170137944668,0.817157770355568
"Q6CCY6",0.0381897645950617,0.858784170299852
"F2Z5Y1",-0.156588071399937,0.294751832306578
"Q6CCV5",-0.00562755785698316,0.996128697403239
"Q6CCV1",-0.190015997895572,0.139261416054606
"Q6CCV0",0.0126960557399635,0.936874325347949
"Q6CCT8",-0.454378336691424,0.586965420717779
"Q6CCQ1",-0.514594577696233,0.43392288654657
"Q6CCL9",-0.0597871959013571,0.526518061011043
"Q6CCG5",0.499118339395245,0.572733792337351
"Q6CCD3",0.233038082336384,0.551746129699514
"Q6CCD0",-0.00910033518258596,0.968557218348542
"Q6CCB6",0.0614298148019074,0.497340047397934
"Q6CCA6",-0.0713849251248852,0.189041349720978
"Q6CC91",-0.0289437689212007,0.799955088758548
"Q6CC81",0.147766639249152,0.440810142180075
"Q6CC66",-0.214282744292361,0.398735399481604
"Q6CC34",0.15570803142383,0.487120393039134
"Q6CC28",0.297371651470666,0.116362148892236
