"UniProt_Entry","log2FC_OBEn_vs_PARn","adj_p_value_OBEn_vs_PARn"
"Q6C9N6",-0.266596530048764,0.407071114672942
"Q6C9P0",0.300055672373767,0.590402558818412
"Q6CHB1",0.427347051788057,0.137460981047909
"Q6CHB0",-0.735167738565531,0.1009407672163
"Q6CHA6",-0.093003292237973,0.656102441048854
"Q6CHA5",-0.579320455051529,0.256862058505971
"Q6CHA1",0.0191655638029299,0.906642967250647
"Q6CAE5",-0.074228744230486,0.642096124110671
"Q6CAE2",-0.378472749243298,0.111098935514865
"Q6CAD9",0.24487626327377,0.36828606279451
"Q6CAD6",-0.691254311865024,0.0863913574252922
"Q6C807",-0.761587247846018,0.134939738576043
"A0A1D8NG01",-0.211529317579984,0.521548005404222
"Q6C810",0.098840218385862,0.651666456358198
"Q6C811",-0.930105585607407,0.186220775097631
"Q6C814",-0.919323250440489,0.126972058897811
"Q6C816",0.350030131641408,0.119154737143946
"Q6C817",0.309093419267142,0.399078916793782
"Q6C8B1",0.0760772309623262,0.657580727981554
"Q6C8B0",0.188596233102091,0.671114634553819
"Q6C8A9",-0.310792819460316,0.777510252534073
"Q6C8A8",-0.0995189822434935,0.832103968831806
"Q6C8A4",-0.00573070422869562,0.964189616048879
"Q6C897",-0.269448643825384,0.206384985823891
"Q6C895",0.487721903137884,0.29755925803768
"Q6CBC6",-0.747245238852174,0.178597757948689
"Q6CBC7",0.881415260865763,0.203454512969283
"Q6CBD6",0.239778623200073,0.235529612569345
"Q6CBD9",0.10746679922897,0.891870653007898
"Q6CBE1",0.107092334642298,0.932017653331373
"Q6CBE2",-0.141605992330897,0.173921360977171
"Q6CBE5",0.0437069956856689,0.919360155074037
"Q6CBF0",0.468887710001369,0.340804953152022
"A0A371C1G2",0.414253421043841,0.314211285083473
"Q6C5R1",0.298412647750441,0.492754469361769
"Q6C5R5",-0.433965953356373,0.422991818989059
"Q6C5R8",0.489631998146656,0.347483187397842
"Q6C5S2",0.555328916556641,0.144429335801718
"Q6C5S3",-0.0896665166495938,0.467256031962262
"Q6C5S4",-0.331316061033439,0.242112619132633
"Q6C5S6",-0.590520768608033,0.410213182994841
"Q6CDE7",-0.0299713030983377,0.905587219102291
"Q6CDF0",-0.143495097698095,0.709746132109077
"Q6CDF6",-0.0169645599981496,0.943647357688545
"Q6CFX3",-0.277282511926442,0.256672561613854
"Q6CFX6",-0.502157187830926,0.1009407672163
"Q6CFX7",0.288778789558979,0.0933715342964576
"Q6CFY0",1.08027369405109,0.180567888695363
"Q6CFY4",-0.140561002003145,0.771794482676212
"Q6C4W4",-0.0852691879442651,0.756575459608253
"Q6C4W1",-0.137703068039846,0.514672392246146
"Q6C4V5",0.304713099658973,0.615436405823422
"Q6C3V1",-1.0172842458315,0.25759448582521
"Q6C3V2",-0.113348168064442,0.35309707024805
"B5FVG2",-0.0878060111825673,0.636657987538596
"B5FVG1",0.1343283515818,0.722261448018686
"Q6C3W3",0.425390477653455,0.109078548747345
"Q6C3W5",-0.380156306506207,0.162079223200173
"Q6C3W6",-0.407376280135319,0.25840147897546
"Q6CD36",0.262374099164059,0.784716548984187
"Q6CD37",0.684935905456343,0.097826277698563
"Q6CD38",-0.0100048003637357,0.968048881376229
"Q6CD45",0.966992693144928,0.385327437553913
"Q6CD47",-0.584922887636387,0.144088863621948
"Q6CD50",0.0166681632324525,0.948618579110421
"Q6C4F5",-1.00962247658616,0.132584773001446
"Q6C4G0",-0.119461005544618,0.74954546842095
"Q6C4G3",-0.992297132195619,0.132371072234483
"Q6C4G9",0.101326339154073,0.546483917699675
"Q6C4H2",-0.00321168784225152,0.965868282944906
"Q6CD72",-0.417575034059903,0.186065580344592
"Q6CD69",0.4717330020638,0.111098935514865
"Q6CD60",-0.591163269443457,0.144817933867564
"Q6CA20",-0.182087754963889,0.471913010210632
"Q6CA24",-0.708685337405875,0.134939738576043
"Q6CA32",0.360009972776042,0.162079223200173
"A0A1D8NDH1",-0.483924715564171,0.145223681790776
"Q6CA35",-0.201444057122321,0.44080976332691
"Q6CHE6",0.194568702507852,0.483448072043295
"Q6CHE3",-0.558366684612446,0.281592658186799
"Q6CHE1",0.651016536725339,0.29755925803768
"Q6CHE0",-0.439681302907699,0.10715247817955
"Q6CHD8",-0.183195663393882,0.0864163017210311
"Q6CHD7",0.373517213739567,0.306311369787054
"Q6C3Q7",-0.449365829331967,0.241866414985236
"Q6C3Q4",-0.673446324879109,0.226954106569462
"Q6C3Q2",-0.120826960663807,0.273760349233699
"Q6C3Q0",0.0766678024788928,0.832348538192603
"A0A1D8NL43",1.97454052221386,0.599845806616099
"A0A371C0U9",-0.110616517192591,0.643270635924678
"Q6C3P7",0.00877714354267424,0.96957497902548
"Q6C3P3",0.0527543524334294,0.89825490626372
"Q6C3P2",-0.450300048773708,0.651666456358198
"Q6C3P0",0.247679543434612,0.458428857257163
"Q6C3N9",0.384329795874377,0.244125092167836
"Q6BZT1",-0.33527006339514,0.0863913574252922
"Q6BZT0",-0.245915552986674,0.490266931066215
"Q6BZS4",0.267928769241571,0.342352506646339
"Q6BZS2",-0.657150300383721,0.102110596410205
"Q6BZS1",0.334137724340323,0.660543751652663
"Q6BZR9",-0.00381499353447859,0.990851051970306
"Q6BZR8",-0.201127582240309,0.281592658186799
"Q6BZR5",-0.330788121310599,0.223475968000596
"Q6BZR2",-0.544503236449982,0.28151374306149
"Q6BZQ8",-0.289050482837573,0.496501458876644
"Q6BZQ3",0.345770082633362,0.0783976897520659
"Q6C8Q9",-0.289057241520807,0.109078548747345
"Q6C8R8",0.700821913426427,0.207038694838865
"Q6C8S2",-0.00806956412518302,0.961479540336683
"Q6C8S3",-0.478957516008497,0.0732448141272313
"Q6CCU5",0.23175144301784,0.532172882699989
"A0A371C0M8",-1.5277525892898,0.0935003917487733
"Q6BZP0",0.493759245950893,0.268272222154523
"Q6BZP3",-0.584602576738427,0.162403220259268
"Q6BZP4",-0.975499863440108,0.122863507892098
"A0A371C0I5",-0.0707874434041352,0.73740446125699
"Q6CHD4",-0.535526521110942,0.0758200860082864
"A0A1D8N4B3",-0.775061600432114,0.116030368500204
"Q6CHC6",-0.267483535371266,0.334028342145048
"Q6CHC5",-0.286587577375249,0.132935165597085
"Q6CHC4",-0.243828855361536,0.215767982826434
"Q6CHC2",-0.0844519109290719,0.766887329797037
"Q6CHC1",1.05430532308618,0.0863913574252922
"Q6CHC0",1.3498146841978,0.128001745309311
"Q6CEL9",-0.0762283302492923,0.233891680096137
"Q6CEL8",0.33440658127342,0.340396181273324
"Q6CEK9",0.288755065812459,0.569483124228632
"Q6CEK3",-0.234526478479383,0.461430034439475
"Q6CEK2",-0.0347431645187011,0.915773779133019
"Q6C9K1",-0.0778217567956372,0.489746682243448
"Q6C9K4",-0.776350213120544,0.166009891462548
"Q6C9K5",0.671059725786114,0.245390755830025
"Q6C9K9",-0.149589962457925,0.53916192969798
"Q6C9L0",-0.272994801405763,0.581750370382787
"B5FVE5",0.133267461020445,0.783424223054055
"Q6C9L1",0.140669194061267,0.0933625853846731
"A0A1D8NE03",-0.682149530204361,0.0982475095591106
"Q6C9L9",-0.132883906118556,0.707345154292468
"Q6CEM0",0.262085166803673,0.443742289083347
"Q6CEM1",-0.361428128815159,0.226954106569462
"Q6CEM2",1.66856960388232,0.0724524036724662
"Q6CEM3",0.109637184895172,0.820601462265291
"Q6CEM5",0.116876368346956,0.529997138374639
"Q6CEM6",0.400607895650021,0.10563105901935
"Q6CEM7",0.057836966480851,0.791105108560393
"F2Z6F8",-0.250233221075761,0.406965970836865
"Q6CEN2",0.255430312615501,0.446437782215174
"Q6CEN5",1.17148996488237,0.109078548747345
"Q6CEN6",0.0198971012148585,0.852592034161172
"Q6CEN7",-0.341687460406598,0.220088203000587
"A0A1D8N9U9",0.382230021554519,0.685866208278865
"Q6CCW6",0.820926817960609,0.139317358752628
"Q6CCW5",0.517201834830047,0.162079223200173
"Q6CCW2",0.04079056199457,0.732455800497001
"Q6CCV6",0.151939410725765,0.472807268163616
"Q6C8M1",-0.228599931931391,0.461037461263046
"Q6CHY5",0.261147232529334,0.307128703711389
"Q6CHY1",0.629294597373472,0.118283573187349
"Q6C9G4",0.0252857672842723,0.818989032136733
"Q6C9F9",-0.239075016763203,0.566678703316161
"A0A1D8NE65",0.343643372294534,0.192555073223184
"A0A371C083",-0.590788878168512,0.363218412638057
"Q6C9F1",-0.0738413098667786,0.825767155731446
"Q6C9F0",-0.494898623775816,0.435644436403675
"Q6C9E9",0.819700617288115,0.139457245537255
"Q6CBQ7",-0.0913137705306162,0.815347835796816
"A0A1D8NBG0",0.68443108028517,0.151798618231434
"Q6CBR3",0.45298509947456,0.569483124228632
"Q6CBS2",0.193793082397296,0.423886998025374
"Q6C1K0",0.447680544737584,0.151798618231434
"Q6C1K2",-0.452195128591796,0.146107181670018
"Q6C1K7",-0.267615021094562,0.143075059873047
"Q6C1K9",-0.321349405282861,0.345621081198619
"Q6C1L2",-1.26028074230909,0.0872777174250023
"Q6C5H1",-0.0381437798711129,0.886300492583449
"Q6C5H3",-0.0532018864571206,0.904617819215469
"Q6CGN1",0.704665690227266,0.134939738576043
"B5RSK3",0.734899816977217,0.173419394522778
"Q6CGM4",-0.212646152836636,0.824068605547448
"Q6C5B4",0.0661319451378719,0.815347835796816
"Q6C5B9",0.659350778291501,0.149430544652601
"Q6C5C0",-0.0946820172319162,0.635337019803966
"Q6CI82",-0.048758704182804,0.54548951470922
"Q6CI89",0.687494699997167,0.110460159256081
"Q6CAS1",-0.186459265935835,0.616086150206651
"Q6CAS3",0.409516277061007,0.119388923622154
"Q6CAS7",-0.521674857798348,0.1009407672163
"Q6CAS8",-0.646283402742701,0.183010733114413
"Q6CAT3",1.13094151832614,0.162403220259268
"Q6CG41",-0.459340146802182,0.169973897608636
"Q6CG42",0.056699772213713,0.399917503864357
"Q6CG44",-0.334061415306601,0.0894593527250125
"Q6C0N2",0.0313314890113961,0.883950048934193
"Q6C0N3",0.109757852361354,0.143943168371556
"Q6C0N5",-0.0573888302553634,0.941904946990668
"Q6C0N6",-0.813528851030808,0.144086038747134
"Q6C0N7",0.844378689966505,0.334068171182814
"Q6C0P1",-0.517549157292745,0.130131641617122
"Q6C0P2",1.05770105094896,0.1009407672163
"Q6C0P3",-0.258978323579313,0.307009190578565
"Q6CBK8",-0.52603363200366,0.490091655282424
"Q6CBK6",-0.172981915514542,0.388089180014822
"Q6CBK2",-0.934952841362205,0.24401982071012
"Q6CBK0",-0.0599459439813282,0.761356503087526
"Q6CBJ9",-0.0773195504695226,0.811151648914298
"Q6CBJ8",0.00916416345296133,0.982711945717428
"Q6CBJ5",-0.824915933992635,0.474076322095264
"A0A1D8NM39",-0.137759017053003,0.28404205915347
"Q6C2S1",0.0575642926400699,0.685866208278865
"A0A1D8NM64",-0.819627929058367,0.119154737143946
"A0A1H6Q0P8",0.0759179762011002,0.837078517888339
"A0A1D8NGC4",-0.07239875714218,0.649783887401884
"Q6C7Q8",0.788689565983217,0.109078548747345
"Q6C7Q7",-0.732959049933983,0.143943168371556
"Q6C7Q3",-0.600314022930703,0.180061791058804
"B5RSL8",-0.212290437430236,0.241824845433316
"B5RSL7",0.291149266865741,0.576727064293434
"Q6C191",0.643437985807181,0.200063245471641
"Q6C197",0.386955697872469,0.371311729197078
"Q6CHW0",0.338103766457382,0.301684069321247
"Q6CHW1",-0.524849997437177,0.282885615834462
"Q6CBN0",0.28445651759165,0.308169521673147
"Q6CBN4",0.179403291699437,0.121221140252093
"Q6CBN6",0.207353422464404,0.604540862432148
"Q6CH26",0.122334724480984,0.481292713514703
"Q6CH25",-0.252488592331513,0.143668150462969
"Q6CH22",-0.121030131568827,0.784345980354158
"Q6CI71",-0.384542951683743,0.341635575292651
"Q6CI72",-0.387517500747117,0.128330805757605
"Q6CI73",0.534490463011468,0.17342997699431
"Q6CI77",0.254866721346866,0.28976151699036
"Q6C446",0.545230730780968,0.120435798347085
"Q6C438",-0.292666151545114,0.299931737890784
"Q6C437",0.101634373422828,0.884868243732688
"Q6C436",-0.0372716653441182,0.954021648776503
"Q6C433",-0.526975610399978,0.069627204419187
"Q6C430",-0.303741896064464,0.223475968000596
"Q6CG73",-0.499111808668129,0.410373791828427
"Q6CG65",-0.822554335619296,0.256957025156916
"Q6CG64",0.415576433817754,0.165287621303041
"Q6CG63",0.146083374944441,0.419511123161587
"Q6C0A9",-0.00666022525952047,0.956788798888186
"Q6C0A8",0.18387863387485,0.728484682932831
"Q6C0A5",0.012254356418913,0.970646148492995
"Q6C098",0.428771275253842,0.123046822036183
"Q6C096",-0.312386288269384,0.777815270166065
"Q6C095",0.21423656959451,0.618921967096221
"Q6C092",0.485283316326272,0.664017834605656
"A0A1D8N5M9",0.0464388995516625,0.7851702717258
"Q6CGB7",-0.0608326782645826,0.845920462141156
"Q6CGC7",0.0471842203932246,0.837078517888339
"Q6CGC8",-0.148110531146944,0.629509822558278
"Q6CGC9",-0.19575203375943,0.679463739277986
"Q6C2Q9",0.899529406559571,0.0745434307621412
"Q6C2Q6",-1.07464997377699,0.218634612834653
"Q6C2Q4",-0.671958727651431,0.239242750297262
"Q6C023",-0.354215162664085,0.291112177546987
"Q6C020",-0.265480874162072,0.406184621475209
"Q6C019",-0.0674226358859177,0.857878013859972
"Q6C017",-0.889837782124497,0.121221140252093
"Q6C011",0.218603495055406,0.708052054717553
"A0A1D8NF17",-0.400086929388847,0.125017795957736
"A0A1D8NF18",0.304256018196512,0.120514494420718
"Q6CHH1",-0.961333844957204,0.278741125877544
"Q6CHG9",-0.856066182649961,0.165021637583181
"Q6CBB4",0.31544524327921,0.264073026056491
"Q6CBC1",-0.325291097232338,0.199916324086157
"Q6CBC5",-0.0991397959123252,0.75428879850466
"Q6C7S5",-0.216951904463644,0.866746546649595
"Q6C7S7",-0.106171970402584,0.931542037098027
"Q6C7T4",-0.695524741744795,0.508285675887101
"Q6CA66",-0.114003669782174,0.491730397333461
"Q6CA65",0.291672541262708,0.306311369787054
"Q6CA63",0.286603404591204,0.406424016495378
"Q6CA62",0.509258470406633,0.120435798347085
"Q6CA59",0.254077987146672,0.108644618594327
"Q6CA56",-0.269005262207142,0.415300377744769
"Q6CA55",-0.252114171342899,0.177691933654918
"Q6CCA8",-0.117152066554701,0.56043140473136
"Q6CCB1",0.183158004954715,0.42144270816398
"Q6CCB8",-0.178835823306308,0.368921726301183
"Q6CCC1",-0.863100394790591,0.218434135020072
"Q6CCC2",-0.550478345746959,0.218406113512848
"Q6CBP0",-0.0460783347839038,0.841048973784038
"Q6CBP3",1.61117365168556,0.0435302559609996
"Q6CBP8",-0.677470048322247,0.2345565019029
"Q6CH82",-0.362014838660573,0.495519580806637
"Q6CH93",-0.0125857285336898,0.965328288398902
"Q6BZZ7",0.884221941641468,0.0908209971108658
"Q6BZZ8",-1.14522702289934,0.272620055176231
"Q6BZZ9",0.446275063018162,0.0991680669490846
"Q6C004",-0.33610168646698,0.615454084504439
"Q6C005",-0.326134130395685,0.199916324086157
"Q6C156",0.788000812548707,0.199431938354112
"Q6C153",0.0232614765753468,0.84287061784583
"Q6C8X0",-0.12938191798809,0.43852426460427
"Q6C8W8",-0.528546266488144,0.117817016544572
"Q6C8W3",-0.328821886382681,0.238056126113403
"Q6C8W2",-0.11505089330516,0.665832048264904
"Q6C5C7",-0.1074268467208,0.549851888315812
"Q6C5C5",0.193062073975023,0.803525089940684
"Q6C5C2",-1.30336001690207,0.114675117237442
"Q6CGX3",0.656279011984023,0.19112639456033
"Q6CA15",-1.03188946013801,0.173921360977171
"Q6CDD5",-0.543035045723649,0.138461105252321
"Q6C258",-0.354857082054888,0.123265411579233
"Q6C260",-0.269167391928832,0.632828595753407
"Q6C263",0.847701412946285,0.121743317130905
"Q6C266",-0.797380085593058,0.135698608534349
"Q6C267",-0.293613606122493,0.465467734081355
"Q6C6W8",-0.425066457270942,0.102697206547164
"Q6C6X0",-0.978717069862597,0.0525176777601406
"Q6C3M8",-0.752314409773393,0.0525176777601406
"Q6C3N0",-0.0268915588793267,0.838666200080404
"Q6C3N1",0.448371478419715,0.0991680669490846
"Q6C7R8",-0.0756179291837317,0.89825490626372
"A0A1H6PZL7",0.341593788694774,0.0711550083486433
"Q6CG75",-0.526823095125881,0.185974001971435
"Q6C7Y2",-0.141700711213813,0.107077302019095
"Q6C7X7",-0.229503776200126,0.844054651299504
"Q6C3A3",-0.679924990390423,0.116030368500204
"Q6C3A2",-0.417795690066924,0.328518672440638
"Q6C6L8",-0.65434523194334,0.223985867349123
"Q6C6L9",-0.433322917622463,0.137304405515339
"Q6C6M1",0.00047769250399551,0.998750515440491
"A0A371BZ75",0.0608639098586308,0.683853960223002
"A0A1D8NCG1",-0.182635355253258,0.226954106569462
"Q6CGW3",-0.602096336369486,0.209854750626291
"B5RSK1",0.999133430396902,0.171681778661548
"Q6CGW8",0.833949095390015,0.0599608981544902
"Q6CHI5",0.687737961235441,0.306311369787054
"Q6C983",0.139826812487962,0.729063086375743
"Q6C985",0.364460308448985,0.109078548747345
"Q6C984",0.319707656821053,0.173427283732142
"Q6C986",-0.440188156743254,0.122945502701627
"A0A371BYA1",-0.357017769746075,0.475162207721859
"Q6CI63",-0.0372392917494592,0.909994924236584
"Q6CI60",0.109571043729042,0.791105108560393
"B5RSJ5",0.378006385374909,0.457774118948533
"Q6C962",0.664887516180174,0.0908209971108658
"Q6C960",0.205126382251915,0.475162207721859
"Q6C957",0.706991018378746,0.109078548747345
"Q6CBS8",-0.292758925061029,0.200063245471641
"Q6CA41",-0.549107952895946,0.0435302559609996
"Q6CA42",-0.00938307787746545,0.9711019146355
"Q6CA43",0.212410943330528,0.191770727079164
"A0A371BY60",0.126975815677062,0.889927216812829
"Q6C6A8",-0.704546530552969,0.201459719291247
"Q6C8B6",-0.342962591454162,0.14323858263867
"Q6C8B8",0.046529745314877,0.792430962693602
"Q6CCH7",0.724166112534862,0.0879522404017445
"Q6CC94",-0.120090930875718,0.442842506148694
"Q6C275",-0.607169208700196,0.1009407672163
"Q6C273",0.0111084453994924,0.967101377209706
"Q6CAQ4",0.0957251239143846,0.739969984853656
"Q6CAQ5",0.816205067406063,0.0879522404017445
"Q6CAR0",0.0717700284940744,0.376103358251088
"Q6CAR2",-0.160442111057492,0.70786688854469
"Q6C246",-0.280092272885653,0.448587693802092
"Q6C256",0.0689150733040066,0.634853721671596
"Q6CIA8",-1.89500546309263,0.0538264195505815
"Q6C110",0.0390111584305066,0.891559142052187
"Q6C114",0.013238048193883,0.978656749966423
"Q6CCI0",-0.317570504426271,0.134939738576043
"Q6C3R8",-0.315908985628601,0.475491879441581
"A0A1D8NKZ8",-0.927074526603816,0.373531039214147
"B5FVG6",-0.499830003942526,0.132935165597085
"Q6C3R0",-0.14472947915176,0.532644182709591
"Q6C9C9",-0.566371324574806,0.0863714210479171
"Q6CC35",0.431196876670965,0.226160458270898
"Q6CBL6",-0.324581733356868,0.262752308410558
"A0A1D8N480",-0.726421761735785,0.242854508497
"Q6CHH9",0.265087679121355,0.286272125263438
"Q6CHH8",0.0427540953508733,0.903503977731657
"Q6C801",0.605914615586232,0.0863714210479171
"Q6C771",0.134549641920967,0.667493624894805
"Q6C770",-0.355536794431056,0.226954106569462
"Q6C767",-0.123597722212124,0.87981005291883
"Q6C765",0.584193909615173,0.376538552467099
"Q6C763",-0.0107479409072972,0.965868282944906
"Q6CH51",0.48163071799419,0.102697206547164
"Q6CH56",0.157516487065158,0.732129164802744
"A0A371BYH4",-0.396781597778654,0.407644150922301
"Q6C2R2",0.332103990095391,0.53916192969798
"Q6C2R3",0.188501980293242,0.654086902809276
"A0A1D8NM60",-0.639525653689809,0.718632219237218
"Q6CE62",0.0370571069846719,0.757096568288591
"Q6C8T0",-0.536280853236241,0.329766353502723
"Q6C8T1",-0.0831788462335474,0.679900372119549
"Q6C8T2",0.409522300121919,0.29169890477005
"Q6C8T4",-0.338065519024098,0.11389061030068
"Q6CHJ2",0.21576512071838,0.448587693802092
"Q6CC44",0.868990205626891,0.0745434307621412
"A0A371BYF5",-0.702268200007674,0.196374829322243
"Q6CBM1",0.369995356525057,0.307052382191539
"Q6C587",0.0549054264245704,0.867781261611221
"Q6CAW9",0.212793709240758,0.693111583657976
"Q6CAW8",0.021371119701981,0.943606226434552
"Q6C594",-0.490541350185501,0.142162628406666
"Q6C593",0.154985958964196,0.403218850002514
"Q6C592",-0.300260651241788,0.233891680096137
"Q6C1L8",0.0917241477371351,0.768192646431506
"Q6C599",-0.744341927451474,0.151119982200261
"Q6C5A2",-1.26101609721084,0.1009407672163
"Q6C5A4",-0.484701725122467,0.119154737143946
"Q6CCD1",-0.120255314632488,0.570837443871145
"Q6CCD2",-0.0824856728660357,0.89825490626372
"Q6CCD4",-0.861928139997955,0.185095563664695
"Q6CAR4",-0.40455305989913,0.241398738966078
"Q6CAR5",0.347046525243514,0.175830574245882
"Q6CAR7",0.426504884296136,0.352707222019839
"Q6CI70",0.447175579525659,0.375921584738903
"Q6CHX3",-0.0226750971159897,0.926933692522726
"Q6CHX1",-0.376430710694311,0.137124550974654
"Q6CHX0",-0.189348634989362,0.53916192969798
"Q6CBZ5",0.0814038389766478,0.863091166152178
"Q6CBZ6",0.0341101678597334,0.934225864692226
"Q6CBZ8",-0.0945777670593692,0.909925733990554
"Q6C089",-0.40103637141557,0.42144270816398
"Q6C086",-1.27150059087769,0.100310911152303
"Q6C7X4",-0.2696741623544,0.162079223200173
"Q6CH80",0.897546859970355,0.130131641617122
"Q6CA49",0.701254783066719,0.0599608981544902
"Q6CH62",0.466287246947478,0.121221140252093
"Q6CH61",0.187957614868939,0.637332491937905
"Q6C008",-0.322699460976121,0.398887164089284
"Q6C5T0",-0.534177465777786,0.241398738966078
"Q6C970",-0.387969503493528,0.513681903071535
"Q6C966",-0.0860683284438963,0.912962511166701
"Q6C9D7",-0.11036338521758,0.506271536852054
"Q6C9D5",0.345699424659001,0.134939738576043
"Q6CG81",0.368217555074066,0.079728047935662
"Q6CG80",0.531316431015311,0.1589613315466
"Q6CHR4",0.128028414176503,0.779455591464999
"Q6CIA1",-0.4373308960482,0.142162628406666
"Q6CI94",-0.551864481506088,0.162152145626443
"W0TYP4",0.368297211181915,0.137942241874697
"Q6C972",0.254504749349856,0.753542484701806
"Q6C974",0.336881714890386,0.315771407470553
"Q6C975",0.528345019015181,0.218634612834653
"Q6CGV8",0.301695569368552,0.624445485877943
"Q6CGV9",-0.183779572619043,0.193007010046571
"Q6CGV2",-0.146097948513393,0.386551322884427
"Q6C7U2",0.278197706191932,0.22731936807051
"A0A1D8NGJ3",-0.10357458241372,0.537416284243371
"Q6C824",0.42528361007192,0.563815732681564
"Q6C823",0.125950944460598,0.565337437339914
"Q6CH36",0.41583963671116,0.251758392617022
"A0A1D8N4N1",-0.427246543590076,0.119154737143946
"Q6C6V9",-0.300827416520661,0.229377969806163
"Q6C9D9",0.22266822955403,0.716105605396759
"Q6CBF1",-0.00950269565634777,0.949723322392998
"Q6C352",0.311434497955142,0.133970558778655
"Q6C9G6",-0.160274519141677,0.120435798347085
"Q6BZT4",-0.832455874922705,0.114499521572405
"Q6C8Q6",0.496938438720699,0.217819728077628
"Q6C571",0.525906021565503,0.121221140252093
"Q6C214",-0.287790427772103,0.333806690663198
"Q6C3H9",0.313744600383472,0.445128933999966
"Q6C678",-0.579612795313128,0.15188281250995
"Q6CCF3",-1.84538190181133,0.172224570352113
"Q6CCF1",0.827481465378332,0.166744117970564
"A0A371C9Q7",0.458139914237924,0.142761628142068
"Q6CFS1",-0.772635599417428,0.192914351355125
"Q6C734",-0.233509098890106,0.739568974136106
"Q6CCY5",-0.294979583583194,0.685483475171214
"Q6CAM6",-1.62225901729839,0.13834203022858
"Q6CC22",-0.172272596534116,0.755158148185469
"Q6C933",-0.144590701799928,0.815721930159892
"Q6C928",-0.141796982127332,0.679478836095882
"Q6CDH6",0.0451676151358081,0.880118676081287
"Q6C9B7",-0.105156823558305,0.315814595401035
"Q6C168",-0.66725478717441,0.145412321937547
"Q6C1U2",-0.166677097535136,0.828486307913103
"Q6CA64",0.187862200666358,0.474076322095264
"Q6CDC6",-0.649544442746443,0.494153075511587
"Q6CA61",-0.329274088866536,0.303827950034365
"Q6CD40",-0.865617092753931,0.401097011082868
"Q6CA23",0.282870524487629,0.25759448582521
"Q6C7X5",0.693293610041296,0.448587693802092
"Q6C6R1",0.260272017714256,0.108644618594327
"Q6C5I6",-0.00834231121804778,0.960749813029993
"Q6C5N1",0.17512385888699,0.548774809030661
"A0A371CB84",-0.344480094024593,0.29241540731662
"Q6C2V5",-0.00581275930693598,0.975594251875941
"A0A371C6L4",-0.393313629031106,0.233201280163017
"A0A1D8N632",-0.0946247999792491,0.716105605396759
"Q6CC19",-0.385377229251623,0.267965463426916
"Q6CGQ0",0.345222452916164,0.176471762147316
"Q6CCB3",0.270686409481846,0.202135578071648
"Q6CCS7",0.470122471438083,0.121221140252093
"A0A371C019",0.665399291893677,0.316686418129161
"Q6CBP2",0.541521481077214,0.109078548747345
"Q6CE84",-0.0770955328272399,0.734690354862729
"A0A371C2P6",-0.0106980297088624,0.968048881376229
"Q6C9K0",-0.284505135145737,0.239064824247882
"Q6C5B6",0.895657700153893,0.151798618231434
"B5RSK7",-0.433363871363236,0.258702961473201
"Q6C5X0",-0.349604871141794,0.379940778457512
"Q6C158",-0.585268960440699,0.0933715342964576
"Q6C157",-0.542588059257727,0.119154737143946
"A0A1D8N7E6",0.250511859088611,0.142162628406666
"Q6CF86",-0.426922714738188,0.532318165371853
"A0A371CDF5",-0.135522889138569,0.550336206559811
"Q6C8W9",-0.0273578000795691,0.923189538682175
"Q6C5D3",-0.419007617115424,0.1009407672163
"Q6CFR9",-0.0410074226821254,0.756041536969405
"Q6CHJ6",0.0459252485572789,0.918791990349258
"Q6CHJ5",0.133314641826993,0.706240478816383
"Q6C879",-0.0864295854170747,0.742721294232796
"A0A371C6F0",-0.0661240618860721,0.838587310418153
"Q6CBJ1",0.122534882759886,0.423886998025374
"Q6C9S6",0.392432305612504,0.228712573553613
"Q6C8V6",0.0749061486330524,0.931542037098027
"Q6CDD9",0.00696814803226954,0.994195782676166
"Q6CDE1",-0.362949992712797,0.183010733114413
"Q6C1H5",-0.279598067785891,0.0779274062902608
"Q6CA37",0.113652276779993,0.44594576048647
"Q6CCW4",-0.561733304214928,0.330873470633265
"Q6CBQ9",-0.0440797557570987,0.852741519341294
"A0A1H6PQY1",-1.41902466068187,0.109078548747345
"Q6C3H7",-0.886888521340558,0.0863913574252922
"A0A371BY87",-0.351682632325135,0.1009407672163
"Q6C2R6",0.183255077576418,0.481699435605359
"A0A371BXG3",0.234928977939046,0.48788522573209
"A0A371BWZ2",-0.598797562974294,0.189274949970955
"Q6CCC7",0.0925746482852356,0.587973904862968
"Q6C7H8",0.289545277970414,0.351435005387032
"Q6C779",0.0942321294078739,0.55344981959029
"Q6C9H3",-0.00139352276851621,0.982678431590857
"Q6BZV5",-0.327878260516657,0.218715615329739
"Q6CFA7",-0.0665633365863832,0.759242216027118
"Q6CF75",-0.00753224870914749,0.949752831029627
"Q6CED1",-0.353799666991513,0.187409919562118
"Q6CED8",-0.015247512385249,0.977984705459615
"Q6C3Z3",-0.462889061471985,0.29755925803768
"A0A1D8N5J9",0.207590189060542,0.260312081238233
"Q6CC60",-0.758671718580775,0.115688080506916
"Q6C0I9",-1.22037769912322,0.280945982897556
"Q6C062",-0.374027172848177,0.332755271890261
"Q6C659",0.64670292808781,0.144429335801718
"Q6CI24",0.01683143296354,0.941724050753035
"Q6CI07",-0.121541905455997,0.843648772842105
"Q6C2X8",0.591398028572993,0.211037336678129
"Q6CFS4",-0.784201393755204,0.122863507892098
