"Name","Genes (tot)","Stat (dist.dir.up)","p (dist.dir.up)","p adj (dist.dir.up)","Stat (dist.dir.dn)","p (dist.dir.dn)","p adj (dist.dir.dn)","Stat (non-dir.)","p (non-dir.)","p adj (non-dir.)","Genes (up)","Stat (mix.dir.up)","p (mix.dir.up)","p adj (mix.dir.up)","Genes (down)","Stat (mix.dir.dn)","p (mix.dir.dn)","p adj (mix.dir.dn)"
"RNA polymerase III complex [GO:0005666]",12,0.54589,0.969,1,0.45411,0.031097,0.25641,0.89636,0.57374,0.92941,2,0.96443,0.92891,1,10,0.88275,0.42506,0.89277
"RNA polymerase I complex [GO:0005736]",11,0.56507,0.9985,1,0.43493,0.0015998,0.048511,0.86986,0.12349,0.58567,0,NA,NA,NA,11,0.86986,0.20348,0.73795
"intermembrane lipid transfer [GO:0120009]",6,0.51188,0.49165,1,0.48812,0.50845,0.84293,0.91076,0.75392,0.98769,3,0.93451,0.82532,1,3,0.88701,0.49635,0.93766
"mitotic actomyosin contractile ring assembly [GO:1903475]",7,0.50597,0.39856,1,0.49403,0.60154,0.90632,0.87532,0.23258,0.77314,4,0.90135,0.48685,1,3,0.84061,0.10579,0.58654
"medial cortex [GO:0031097]",7,0.5167,0.57664,1,0.4833,0.42346,0.77588,0.88934,0.43576,0.8699,4,0.93239,0.84862,1,3,0.83193,0.080092,0.54732
"chaperone mediated protein folding independent of cofactor [GO:0051086]",8,0.53005,0.79182,1,0.46995,0.20828,0.56161,0.88815,0.40916,0.8699,2,0.89651,0.43436,1,6,0.88536,0.48125,0.92635
"chaperonin-containing T-complex [GO:0005832]",8,0.53005,0.79182,1,0.46995,0.20828,0.56161,0.88815,0.40916,0.8699,2,0.89651,0.43436,1,6,0.88536,0.48125,0.92635
"phosphatidylinositol-4-phosphate binding [GO:0070273]",7,0.53369,0.81802,1,0.46631,0.18208,0.55034,0.87678,0.25007,0.79662,3,0.93486,0.82792,1,4,0.83322,0.060794,0.49615
"mitotic cytokinesis [GO:0000281]",6,0.52281,0.65803,1,0.47719,0.34207,0.71218,0.88925,0.44136,0.8699,3,0.93486,0.82792,1,3,0.84364,0.11679,0.59353
"COPI-coated vesicle membrane [GO:0030663]",5,0.56612,0.9787,1,0.43388,0.021398,0.21398,0.86214,0.14759,0.62774,1,0.98593,0.92801,1,4,0.83119,0.054295,0.46249
"COPI vesicle coat [GO:0030126]",6,0.57089,0.9911,1,0.42911,0.0089991,0.12626,0.85352,0.072593,0.49841,1,0.98593,0.92801,1,5,0.82704,0.031197,0.37963
"COPII vesicle coat [GO:0030127]",7,0.56319,0.9868,1,0.43681,0.013299,0.16235,0.86887,0.16478,0.67928,1,0.98338,0.90721,1,6,0.84978,0.089091,0.56277
"formation of cytoplasmic translation initiation complex [GO:0001732]",15,0.53571,0.92891,1,0.46429,0.071193,0.36677,0.83566,0.0011999,0.10527,5,0.86064,0.073393,0.74001,10,0.82318,0.0057994,0.209
"eukaryotic translation initiation factor 3 complex [GO:0005852]",13,0.54121,0.9579,1,0.45879,0.042196,0.2945,0.84012,0.0046995,0.15233,4,0.87412,0.18728,0.9504,9,0.825,0.0081992,0.21135
"eukaryotic 43S preinitiation complex [GO:0016282]",15,0.5255,0.79642,1,0.4745,0.20368,0.56161,0.841,0.0019998,0.10527,6,0.86499,0.077492,0.74001,9,0.825,0.0081992,0.21135
"eukaryotic 48S preinitiation complex [GO:0033290]",16,0.53761,0.9517,1,0.46239,0.048395,0.30625,0.83768,0.0017998,0.10527,5,0.86064,0.073393,0.74001,11,0.82725,0.0043996,0.19488
"eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]",8,0.55817,0.9843,1,0.44183,0.015798,0.1845,0.80389,0.0014999,0.10527,2,0.84046,0.086791,0.7574,6,0.7917,0.0022998,0.19488
"transcription initiation at RNA polymerase III promoter [GO:0006384]",11,0.54357,0.9548,1,0.45643,0.045295,0.30413,0.90265,0.69443,0.97221,2,0.97191,0.9552,1,9,0.88726,0.51945,0.9449
"Swr1 complex [GO:0000812]",8,0.50496,0.36516,1,0.49504,0.63494,0.9239,0.89777,0.57664,0.92975,3,0.87691,0.24908,1,5,0.91028,0.79062,0.98981
"protein serine kinase activity [GO:0106310]",14,0.53051,0.86801,1,0.46949,0.13209,0.48662,0.88553,0.32827,0.85241,4,0.90647,0.55484,1,10,0.87716,0.32377,0.82609
"actin cortical patch localization [GO:0051666]",8,0.49963,0.27977,1,0.50037,0.72033,0.96868,0.89474,0.52135,0.89756,5,0.91521,0.68053,1,3,0.86063,0.23928,0.73949
"termination of RNA polymerase III transcription [GO:0006386]",8,0.56195,0.9903,1,0.43805,0.009799,0.13349,0.87609,0.23378,0.77314,0,NA,NA,NA,8,0.87609,0.31897,0.82609
"tRNA transcription by RNA polymerase III [GO:0042797]",9,0.54605,0.9505,1,0.45395,0.049595,0.30671,0.89395,0.51525,0.89136,1,0.9372,0.64564,1,8,0.88855,0.52875,0.9449
"TOR signaling [GO:0031929]",5,0.53118,0.75392,1,0.46882,0.24618,0.59487,0.90121,0.61024,0.9453,2,0.95446,0.88521,1,3,0.86572,0.27467,0.77755
"nonfunctional rRNA decay [GO:0070651]",7,0.55158,0.9558,1,0.44842,0.044296,0.30172,0.84051,0.021298,0.29881,2,0.90141,0.46845,1,5,0.81615,0.015498,0.30898
"EMC complex [GO:0072546]",6,0.48915,0.18038,0.92152,0.51085,0.81972,1,0.8857,0.38516,0.8699,3,0.864,0.14379,0.92674,3,0.90741,0.70983,0.98915
"nuclear localization sequence binding [GO:0008139]",11,0.51062,0.46305,1,0.48938,0.53705,0.85563,0.89471,0.53205,0.90025,6,0.92295,0.80782,1,5,0.86083,0.18688,0.71679
"cysteine biosynthetic process from serine [GO:0006535]",5,0.5133,0.51245,1,0.4867,0.48765,0.82445,0.86403,0.16138,0.67124,2,0.86328,0.15538,0.93336,3,0.86454,0.26067,0.76568
"threonine biosynthetic process [GO:0009088]",5,0.43391,0.0014999,0.078326,0.56609,0.9986,1,0.81502,0.0085991,0.22355,4,0.80177,0.0014999,0.26487,1,0.868,0.48055,0.92635
"endosome transport via multivesicular body sorting pathway [GO:0032509]",5,0.46265,0.039896,0.46878,0.53735,0.9602,1,0.90158,0.61484,0.94543,4,0.89179,0.36856,1,1,0.94072,0.79172,0.98981
"tRNA methyltransferase activity [GO:0008175]",5,0.48764,0.19198,0.93991,0.51236,0.80812,1,0.94558,0.9766,0.99736,3,0.93406,0.82142,1,2,0.96288,0.9505,0.99883
"endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]",10,0.53579,0.88521,1,0.46421,0.11489,0.4635,0.86648,0.10029,0.5513,3,0.89674,0.43906,1,7,0.8535,0.091591,0.56769
"Hsp70 protein binding [GO:0030544]",6,0.50587,0.40356,1,0.49413,0.59654,0.90443,0.89499,0.52725,0.90025,3,0.90673,0.55414,1,3,0.88324,0.45545,0.91781
"cyclin-dependent protein kinase holoenzyme complex [GO:0000307]",5,0.56344,0.973,1,0.43656,0.027097,0.23368,0.87313,0.24188,0.78401,0,NA,NA,NA,5,0.87313,0.31397,0.82406
"Golgi to plasma membrane protein transport [GO:0043001]",5,0.5669,0.9803,1,0.4331,0.019798,0.20228,0.8662,0.17748,0.70692,0,NA,NA,NA,5,0.8662,0.23398,0.73949
"perinuclear endoplasmic reticulum [GO:0097038]",7,0.57636,0.9968,1,0.42364,0.0032997,0.07385,0.83633,0.013199,0.24608,1,0.96165,0.77722,1,6,0.81544,0.0083992,0.21135
"RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]",5,0.52866,0.72263,1,0.47134,0.27747,0.63616,0.91432,0.77422,0.98769,2,0.96454,0.93011,1,3,0.88083,0.43536,0.90005
"poly(A)-dependent snoRNA 3'-end processing [GO:0071051]",6,0.58249,0.9983,1,0.41751,0.0017998,0.05287,0.83501,0.020498,0.29194,0,NA,NA,NA,6,0.83501,0.034797,0.38754
"endocytic vesicle [GO:0030139]",7,0.52177,0.65393,1,0.47823,0.34617,0.71515,0.91629,0.83802,0.98769,3,0.95314,0.93771,1,4,0.88866,0.52565,0.9449
"proteasome core complex, beta-subunit complex [GO:0019774]",7,0.50379,0.36656,1,0.49621,0.63354,0.9239,0.93407,0.9633,0.99736,3,0.93194,0.80072,1,4,0.93567,0.94381,0.99883
"transcription elongation by RNA polymerase I [GO:0006362]",9,0.55809,0.988,1,0.44191,0.012099,0.15369,0.87926,0.25977,0.79662,1,0.97948,0.87081,1,8,0.86673,0.19708,0.72702
"termination of RNA polymerase I transcription [GO:0006363]",8,0.56663,0.9953,1,0.43337,0.0047995,0.088769,0.86673,0.12789,0.59808,0,NA,NA,NA,8,0.86673,0.19708,0.72702
"'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]",7,0.57435,0.9963,1,0.42565,0.0037996,0.081174,0.8513,0.049995,0.4196,0,NA,NA,NA,7,0.8513,0.078992,0.54423
"riboflavin biosynthetic process [GO:0009231]",7,0.51809,0.59674,1,0.48191,0.40336,0.75717,0.86117,0.09959,0.5513,3,0.88023,0.27697,1,4,0.84687,0.11709,0.59353
"phosphatidylinositol transfer activity [GO:0008526]",5,0.51593,0.54895,1,0.48407,0.45115,0.7961,0.89626,0.53965,0.90745,2,0.91014,0.56374,1,3,0.88701,0.49635,0.93766
"SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]",5,0.46068,0.033597,0.42931,0.53932,0.9665,1,0.89765,0.55864,0.91645,4,0.88689,0.31607,1,1,0.94072,0.79172,0.98981
"lysine biosynthetic process [GO:0009085]",7,0.55292,0.9603,1,0.44708,0.039796,0.28999,0.85622,0.072793,0.49841,1,0.8672,0.36646,1,6,0.85439,0.11809,0.59353
"oligosaccharyltransferase complex [GO:0008250]",5,0.46452,0.046995,0.51749,0.53548,0.9531,1,0.9191,0.82422,0.98769,4,0.90509,0.53615,1,1,0.97513,0.89521,0.99883
"nuclear DNA-directed RNA polymerase complex [GO:0055029]",5,0.5547,0.94171,1,0.4453,0.058394,0.33438,0.8906,0.46415,0.87974,0,NA,NA,NA,5,0.8906,0.54675,0.94634
"mitotic actomyosin contractile ring [GO:0110085]",8,0.51044,0.45735,1,0.48956,0.54275,0.85889,0.92712,0.93851,0.99736,3,0.93066,0.78952,1,5,0.925,0.90801,0.99883
"proteasomal protein catabolic process [GO:0010498]",8,0.51596,0.56114,1,0.48404,0.43896,0.79046,0.9123,0.80822,0.98769,3,0.92563,0.74633,1,5,0.9043,0.71903,0.98915
"positive regulation of macromolecule metabolic process [GO:0010604]",6,0.53117,0.76992,1,0.46883,0.23018,0.5761,0.90838,0.72343,0.98127,2,0.95609,0.89261,1,4,0.88453,0.47525,0.92635
"positive regulation of RNA polymerase II transcription preinitiation complex assembly [GO:0045899]",7,0.55618,0.9724,1,0.44382,0.027697,0.23669,0.87799,0.26547,0.80498,1,0.96623,0.80402,1,6,0.86328,0.18858,0.71679
"pexophagy [GO:0000425]",6,0.53029,0.76082,1,0.46971,0.23928,0.58573,0.8723,0.21048,0.74943,2,0.89933,0.45125,1,4,0.85879,0.20078,0.73777
"cytoplasm to vacuole targeting by the Cvt pathway [GO:0032258]",9,0.5132,0.51625,1,0.4868,0.48385,0.8195,0.90959,0.78702,0.98769,4,0.92799,0.80912,1,5,0.89487,0.60454,0.96571
"ubiquitin-dependent endocytosis [GO:0070086]",6,0.55837,0.9652,1,0.44163,0.034897,0.26273,0.88327,0.34897,0.8699,0,NA,NA,NA,6,0.88327,0.44796,0.91369
"P-body assembly [GO:0033962]",7,0.49755,0.26867,1,0.50245,0.73143,0.97327,0.91413,0.81292,0.98769,4,0.92057,0.73433,1,3,0.90555,0.68933,0.98822
"regulation of protein stability [GO:0031647]",6,0.54172,0.87591,1,0.45828,0.12419,0.47973,0.91656,0.82132,0.98769,0,NA,NA,NA,6,0.91656,0.88061,0.99883
"nucleobase-containing small molecule metabolic process [GO:0055086]",5,0.55441,0.93971,1,0.44559,0.060394,0.33694,0.85745,0.11229,0.57405,1,0.9157,0.57664,1,4,0.84289,0.09819,0.58627
"phosphatidylcholine biosynthetic process [GO:0006656]",6,0.51023,0.46615,1,0.48977,0.53395,0.85503,0.8541,0.074693,0.49841,3,0.87457,0.22988,1,3,0.83363,0.086291,0.56277
"MICOS complex [GO:0061617]",5,0.51031,0.46995,1,0.48969,0.53015,0.85491,0.93087,0.91701,0.99351,3,0.95957,0.9561,1,2,0.8878,0.50195,0.9449
"peroxisomal matrix [GO:0005782]",6,0.53473,0.81122,1,0.46527,0.18888,0.55951,0.8661,0.15308,0.64241,1,0.80672,0.081292,0.74001,5,0.87798,0.37836,0.87377
"coenzyme A biosynthetic process [GO:0015937]",5,0.51915,0.59654,1,0.48085,0.40356,0.75717,0.88831,0.43576,0.8699,2,0.90827,0.54455,1,3,0.875,0.37806,0.87377
"mitotic sister chromatid biorientation [GO:1990758]",5,0.49001,0.21588,0.96619,0.50999,0.78422,1,0.89226,0.48685,0.87974,3,0.89357,0.40526,1,2,0.89029,0.51765,0.9449
"protein targeting to membrane [GO:0006612]",7,0.50581,0.39666,1,0.49419,0.60344,0.90757,0.87872,0.27607,0.80675,3,0.87205,0.21228,0.98831,4,0.88372,0.46045,0.91993
"multi-eIF complex [GO:0043614]",7,0.50641,0.40526,1,0.49359,0.59484,0.90443,0.83416,0.010799,0.23925,4,0.8661,0.12649,0.88083,3,0.79157,0.0093991,0.21135
"eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]",7,0.55181,0.9568,1,0.44819,0.043296,0.29775,0.80522,0.0016998,0.10527,2,0.84046,0.086791,0.7574,5,0.79112,0.0040996,0.19488
"endocytic recycling [GO:0032456]",7,0.53057,0.77922,1,0.46943,0.22088,0.56805,0.9109,0.77272,0.98769,2,0.95108,0.86611,1,5,0.89483,0.60434,0.96571
"COPII-coated vesicle cargo loading [GO:0090110]",5,0.5708,0.9868,1,0.4292,0.013299,0.16235,0.8584,0.11919,0.57848,0,NA,NA,NA,5,0.8584,0.16298,0.68833
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines [GO:0016814]",5,0.51374,0.51875,1,0.48626,0.48135,0.8194,0.929,0.90451,0.99351,2,0.94559,0.84582,1,3,0.91793,0.79822,0.98981
"retromer complex [GO:0030904]",7,0.5147,0.54225,1,0.4853,0.45785,0.80109,0.87435,0.22008,0.75981,2,0.83155,0.051295,0.74001,5,0.89147,0.55814,0.94976
"methylated histone binding [GO:0035064]",7,0.48097,0.09679,0.7397,0.51903,0.90331,1,0.90526,0.69153,0.97221,4,0.88381,0.27877,1,3,0.93386,0.89891,0.99883
"Sin3-type complex [GO:0070822]",5,0.48204,0.14489,0.83554,0.51796,0.85521,1,0.87701,0.28657,0.81619,3,0.86757,0.17418,0.93381,2,0.89118,0.52425,0.9449
"cell tip [GO:0051286]",9,0.51921,0.63384,1,0.48079,0.36626,0.73097,0.93113,0.969,0.99736,2,0.93146,0.76922,1,7,0.93103,0.9735,0.99883
"myosin complex [GO:0016459]",5,0.49406,0.25817,1,0.50594,0.74223,0.98181,0.88088,0.33617,0.85869,3,0.89084,0.37486,1,2,0.86595,0.30927,0.82019
"cellular response to starvation [GO:0009267]",6,0.5223,0.65043,1,0.4777,0.34967,0.7208,0.86987,0.18708,0.72485,3,0.91448,0.63974,1,3,0.82527,0.056594,0.47431
"rRNA primary transcript binding [GO:0042134]",6,0.52742,0.72143,1,0.47258,0.27867,0.63626,0.87132,0.20178,0.74201,3,0.92617,0.75082,1,3,0.81647,0.040496,0.41164
"NADH dehydrogenase activity [GO:0003954]",7,0.52234,0.66223,1,0.47766,0.33787,0.71017,0.88966,0.44086,0.8699,2,0.8851,0.35166,1,5,0.89148,0.55834,0.94976
"Rpd3L complex [GO:0033698]",5,0.49242,0.23968,1,0.50758,0.76042,0.99278,0.96049,0.9961,0.99736,2,0.93165,0.77082,1,3,0.97971,0.9967,0.99883
"'de novo' UMP biosynthetic process [GO:0044205]",5,0.57753,0.993,1,0.42247,0.0070993,0.1094,0.84494,0.055794,0.44354,0,NA,NA,NA,5,0.84494,0.082592,0.54885
"vacuolar proton-transporting V-type ATPase complex [GO:0016471]",6,0.52088,0.62664,1,0.47912,0.37346,0.73482,0.83864,0.027697,0.33075,3,0.8804,0.27787,1,3,0.79688,0.014199,0.29565
"cytochrome-c oxidase activity [GO:0004129]",6,0.48053,0.10359,0.75775,0.51947,0.89651,1,0.93836,0.9644,0.99736,4,0.92456,0.77512,1,2,0.96597,0.9621,0.99883
"mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]",7,0.51802,0.59574,1,0.48198,0.40436,0.75717,0.90928,0.75082,0.98769,2,0.90431,0.51955,1,5,0.91127,0.80072,0.98981
"respiratory chain complex IV [GO:0045277]",6,0.49935,0.31167,1,0.50065,0.68843,0.94726,0.91278,0.78032,0.98769,3,0.91148,0.60954,1,3,0.91408,0.76632,0.98981
"mitotic DNA replication initiation [GO:1902975]",6,0.46943,0.047895,0.51749,0.53057,0.9522,1,0.87312,0.22008,0.75981,4,0.85898,0.089791,0.76976,2,0.90141,0.59554,0.9656
"regulation of actin cytoskeleton organization [GO:0032956]",7,0.52864,0.75262,1,0.47136,0.24748,0.59648,0.93161,0.9534,0.99736,2,0.98056,0.9805,1,5,0.91202,0.80862,0.99563
"heat shock protein binding [GO:0031072]",11,0.47062,0.012399,0.259,0.52938,0.9877,1,0.86849,0.11099,0.57405,8,0.86918,0.074993,0.74001,3,0.86663,0.28697,0.78623
"protein-disulfide reductase activity [GO:0015035]",5,0.49812,0.30557,1,0.50188,0.69453,0.94726,0.89002,0.45685,0.87641,3,0.90522,0.53635,1,2,0.86723,0.33677,0.837
"retrograde protein transport, ER to cytosol [GO:0030970]",5,0.48799,0.19638,0.94665,0.51201,0.80372,1,0.89815,0.56654,0.92476,3,0.89512,0.42486,1,2,0.90271,0.62424,0.96793
"nuclear import signal receptor activity [GO:0061608]",8,0.54735,0.94761,1,0.45265,0.052495,0.31588,0.84135,0.016798,0.25468,2,0.87209,0.26247,1,6,0.83111,0.025897,0.37851
"adenyl-nucleotide exchange factor activity [GO:0000774]",5,0.48777,0.19368,0.93991,0.51223,0.80642,1,0.8673,0.18658,0.72485,3,0.86903,0.18308,0.94058,2,0.8647,0.28337,0.7848
"lipid storage [GO:0019915]",5,0.51078,0.47685,1,0.48922,0.52325,0.85391,0.89929,0.58344,0.9343,3,0.93404,0.82142,1,2,0.84716,0.20398,0.73795
"oxoglutarate dehydrogenase complex [GO:0045252]",6,0.54179,0.87661,1,0.45821,0.12349,0.47973,0.88445,0.36606,0.8699,2,0.95204,0.87151,1,4,0.85065,0.13879,0.62221
"7-methylguanosine mRNA capping [GO:0006370]",5,0.53662,0.80862,1,0.46338,0.19148,0.56072,0.92676,0.88911,0.99259,0,NA,NA,NA,5,0.92676,0.91861,0.99883
"protein localization to phagophore assembly site [GO:0034497]",6,0.51131,0.48235,1,0.48869,0.51775,0.84936,0.94085,0.9737,0.99736,1,0.8904,0.50215,1,5,0.95094,0.9915,0.99883
"small ribosomal subunit rRNA binding [GO:0070181]",6,0.51601,0.55334,1,0.48399,0.44676,0.79536,0.92724,0.91241,0.99351,2,0.93891,0.81522,1,4,0.92141,0.86461,0.99883
"cytoplasm protein quality control by the ubiquitin-proteasome system [GO:0071629]",5,0.51587,0.54815,1,0.48413,0.45195,0.7961,0.87562,0.27007,0.80665,2,0.8842,0.34697,1,3,0.8699,0.31917,0.82609
"cristae formation [GO:0042407]",5,0.52141,0.62944,1,0.47859,0.37066,0.73376,0.9293,0.90691,0.99351,2,0.96514,0.93481,1,3,0.90541,0.68683,0.98822
"TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]",7,0.53649,0.84892,1,0.46351,0.15118,0.50848,0.88856,0.42356,0.8699,1,0.86541,0.28887,1,6,0.89242,0.58684,0.96012
"small molecule biosynthetic process [GO:0044283]",6,0.48702,0.15868,0.8578,0.51298,0.84142,1,0.85976,0.10619,0.56078,3,0.8338,0.037596,0.74001,3,0.88572,0.47985,0.92635
"septin ring [GO:0005940]",7,0.47856,0.080192,0.66708,0.52144,0.91991,1,0.87619,0.24378,0.78745,6,0.90277,0.51075,1,1,0.71671,0.028297,0.37851
"mitochondrion inheritance [GO:0000001]",5,0.6076,0.9998,1,0.3924,0.00029997,0.021362,0.7848,0.0015998,0.10527,0,NA,NA,NA,5,0.7848,0.0034997,0.19488
"proton-transporting ATP synthase complex [GO:0045259]",5,0.51806,0.58034,1,0.48194,0.41976,0.77367,0.90612,0.67643,0.97221,2,0.92779,0.72643,1,3,0.89167,0.55094,0.94634
"septin complex [GO:0031105]",6,0.47994,0.09989,0.74521,0.52006,0.90021,1,0.86545,0.14699,0.62774,5,0.8952,0.40296,1,1,0.71671,0.028297,0.37851
"pyruvate metabolic process [GO:0006090]",5,0.52867,0.72263,1,0.47133,0.27747,0.63616,0.89184,0.48085,0.87974,2,0.93648,0.80362,1,3,0.86209,0.24788,0.74475
"NADH dehydrogenase (ubiquinone) activity [GO:0008137]",6,0.4536,0.009999,0.22925,0.5464,0.9901,1,0.83821,0.026197,0.32897,4,0.80906,0.0028997,0.34213,2,0.89651,0.56544,0.95084
"aldose reductase (NADPH) activity [GO:0004032]",7,0.58287,0.9985,1,0.41713,0.0015998,0.048511,0.83425,0.010899,0.23925,0,NA,NA,NA,7,0.83425,0.023198,0.37638
"cytoskeleton-dependent cytokinesis [GO:0061640]",6,0.47994,0.09989,0.74521,0.52006,0.90021,1,0.86545,0.14699,0.62774,5,0.8952,0.40296,1,1,0.71671,0.028297,0.37851
"proteasome-activating activity [GO:0036402]",6,0.53117,0.76992,1,0.46883,0.23018,0.5761,0.90838,0.72343,0.98127,2,0.95609,0.89261,1,4,0.88453,0.47525,0.92635
"positive regulation of proteasomal protein catabolic process [GO:1901800]",6,0.53117,0.76992,1,0.46883,0.23018,0.5761,0.90838,0.72343,0.98127,2,0.95609,0.89261,1,4,0.88453,0.47525,0.92635
