"UniProt_Entry","log2FC_CARn_vs_PARn","adj_p_value_CARn_vs_PARn"
"Q6CCT2",-0.134417091955009,0.864702168666884
"Q6CCT0",0.0561828313279396,0.886753060794183
"Q6CCS9",-0.699853541111499,0.864702168666884
"Q6CCS8",-0.133775727414157,0.815862060818887
"Q6CCS5",0.177877642997453,0.875941281622487
"A0A1D8N9Z6",0.266628308760843,0.815862060818887
"Q6CCS1",-0.0860789336054143,0.868002834263117
"Q6CCR9",0.297247975485011,0.841525711265013
"Q6CFJ8",-0.117254129086482,0.867199910654737
"Q6CFJ7",0.405321603129753,0.864702168666884
"Q6CFI8",-0.174032689677049,0.748965544227683
"Q6CFI4",-0.210169584087933,0.876989619196969
"Q6CFE6",0.393912806908868,0.864702168666884
"Q6CFD5",0.171989624552224,0.806719222939005
"Q6C1J7",-0.368540546754259,0.900367827224509
"Q6C1J6",0.268047466152959,0.806719222939005
"Q6C1J3",0.125133503926159,0.940609191467813
"Q6C1J2",-0.149971107724372,0.934457666637665
"Q6C1J1",0.207987753254819,0.940609191467813
"Q6C1J0",-0.128036268843489,0.864702168666884
"Q6C1I9",-0.291820032846182,0.867199910654737
"Q6C1I6",-0.0390294856198007,0.940609191467813
"Q6C1H7",0.0407702695140612,0.981541862385284
"Q6C1H4",-0.013348058625881,0.988551337503638
"Q6C1H2",0.0153401586134264,0.961175585651347
"Q6CFZ7",-0.166636961459745,0.810447353069755
"Q6CFZ4",0.0165773049208404,0.985933282974025
"Q6CFZ0",-0.263570371474278,0.716706292816822
"Q6CFY7",0.0660146496567966,0.947022601294731
"Q6C2M6",-0.376233425827747,0.869751608468227
"Q6C2M9",-0.217352765721953,0.886753060794183
"Q6C2N0",0.0764620139083437,0.940715235891271
"Q6C2N1",0.184815163372116,0.79938780307125
"Q6C2N6",0.0504152406025305,0.925820656058346
"Q6C2N8",-0.0682479147048009,0.947022601294731
"Q6C2N9",0.120754237362472,0.868002834263117
"Q6C2P3",0.401587271019015,0.868002834263117
"Q6C2P6",-0.690824873498893,0.867199910654737
"Q6C2P8",-0.234118938801634,0.867199910654737
"Q6CG95",-0.365497178162662,0.864702168666884
"A0A1H6Q5F6",-0.0741975219746667,0.867199910654737
"Q6CGA2",-0.09273011146885,0.937134894556754
"B5RSK4",0.138737123257731,0.913007102336947
"Q6CGA7",-0.129131454761832,0.876989619196969
"Q6CGB0",-0.188881016493173,0.886753060794183
"Q6CGB1",-0.127781702441778,0.977058808919675
"Q6CGB3",-0.479360733678023,0.864702168666884
"Q6CGB4",-0.178795676383155,0.956675858347815
"Q6CB11",0.0181519215011599,0.981605881565279
"Q6CB14",0.0944129073645799,0.925820656058346
"Q6CDB5",0.128870868771832,0.940609191467813
"Q6CDB8",0.193188799290077,0.824363627393453
"Q6CDB9",-0.212110689184508,0.806719222939005
"Q6CDC4",-0.0885273945292565,0.947022601294731
"W0TYN0",0.046898056695286,0.991913054632761
"Q6CAW0",0.219018218743135,0.864702168666884
"Q6CAV9",0.100875364890919,0.925820656058346
"Q6CAV4",0.164767083606329,0.864702168666884
"Q6CAV1",-0.0385081612005166,0.985263023783033
"Q6CAV0",-0.37986275464119,0.829617275332214
"Q6CAU6",-0.0882309316492496,0.909864608911595
"Q6CAU5",0.0185721775011157,0.952806258261807
"Q6CE71",0.0337833506535246,0.977058808919675
"Q6CE72",0.129588781699617,0.876989619196969
"Q6CE74",0.169885390750502,0.867199910654737
"Q6CE78",-0.155338587710573,0.867199910654737
"Q6CE79",-0.185116259994899,0.864702168666884
"Q6CE83",-0.178530925802681,0.867199910654737
"Q6CDJ6",0.210041405370699,0.864702168666884
"Q6CDJ7",0.088047913859549,0.940609191467813
"Q6CDK5",0.216199158570619,0.864702168666884
"Q6CDK7",-0.0640702981287236,0.868002834263117
"Q6CDL1",0.0103829787301589,0.983257704601691
"Q6CDL2",0.0967823736146207,0.964216562732913
"Q6CDL3",-0.29646266813227,0.790225289497294
"Q6CDL5",0.105225204917186,0.914261658706162
"Q6CDL7",-0.0433736642578631,0.985933282974025
"Q6CDL8",-0.16899607446288,0.868002834263117
"Q6CB90",-0.129596258620695,0.879962115579686
"Q6CB91",-0.0388418827328753,0.98337979485115
"Q6CB92",-0.0738058582153032,0.876989619196969
"A0A371C1W8",-0.416245636313508,0.815862060818887
"Q6CBA7",-0.0513367370956112,0.915486346715158
"Q6CBA9",-0.0394179601473926,0.947022601294731
"Q6C9M3",-0.10138715660934,0.870072902530251
"Q6C9M7",-0.662692310191486,0.806719222939005
"Q6C9N3",-0.0383072101740825,0.984606308018684
"Q6C9N4",-0.192528956171946,0.867199910654737
"Q6C9N5",-0.103336102791674,0.868002834263117
"Q6C9N6",-0.0201654098233666,0.947022601294731
"Q6C9N8",-0.353651682303625,0.867199910654737
"Q6C9P0",0.28414978799128,0.806719222939005
"Q6CHB1",0.174235262364193,0.876989619196969
"Q6CHB0",-0.340983765674512,0.806719222939005
"Q6CHA6",0.035626297085836,0.967804892516393
"Q6CHA5",-0.135022375545635,0.913740453440731
"Q6CHA1",-0.12841346674826,0.940609191467813
"Q6CAE5",-0.0284502760662384,0.956675858347815
"Q6CAE2",-0.357429960081634,0.878046577549926
"Q6CAD9",0.0544078483414686,0.947022601294731
"Q6CAD6",-0.216213332608477,0.748965544227683
"Q6C807",0.0560402618985029,0.946386554885412
"A0A1D8NG01",0.103348947925515,0.886753060794183
"Q6C810",-0.0891652525199558,0.940609191467813
"Q6C811",-0.175400402410434,0.896479279512799
"Q6C814",-0.124365122623584,0.867199910654737
"Q6C816",0.129019443164926,0.864702168666884
"Q6C817",-0.0971877878332847,0.926735126591624
"Q6C8B1",-0.00764753427245536,0.985933282974025
"Q6C8B0",0.151078041623803,0.968213019859876
"Q6C8A9",-0.0543604407737985,0.963475842842056
"Q6C8A8",0.0302691647360563,0.985933282974025
"Q6C8A4",0.11305419322338,0.716706292816822
"Q6C897",-0.00653032258307071,0.988994871308283
"Q6C895",0.399966750745402,0.864702168666884
"Q6CBC6",0.565041933435757,0.854497255746662
"Q6CBC7",0.220915145518564,0.925758442303741
"Q6CBD6",-0.0718427949730707,0.940715235891271
"Q6CBD9",0.0558511779641726,0.956675858347815
"Q6CBE1",0.760976716969967,0.864702168666884
"Q6CBE2",-0.234782239596329,0.79938780307125
"Q6CBE5",0.165027626761865,0.940609191467813
"Q6CBF0",0.203926929379608,0.946386554885412
"A0A371C1G2",0.0650166280940914,0.968213019859876
"Q6C5R1",0.285680503659931,0.914351045649635
"Q6C5R5",-0.041520684010933,0.980963330021423
"Q6C5R8",-1.13387360142257,0.806719222939005
"Q6C5S2",0.211890151008783,0.867199910654737
"Q6C5S3",-0.0203391439025805,0.941887445867358
"Q6C5S4",-0.243306208796722,0.862852601052252
"Q6C5S6",0.032842488975024,0.985933282974025
"Q6CDE7",0.036724597047902,0.96553869197213
"Q6CDF0",-0.0634736344499083,0.937204262486493
"Q6CDF6",-0.0942003330720702,0.867199910654737
"Q6CFX3",-0.0647617932462378,0.886753060794183
"Q6CFX6",-0.299596142239917,0.806719222939005
"Q6CFX7",0.105803864224311,0.806719222939005
"Q6CFY0",1.29912045530382,0.716706292816822
"Q6CFY4",0.0345551939366602,0.985933282974025
"Q6C4W4",-0.0101437032149909,0.98733736134467
"Q6C4W1",-0.0205368244876114,0.963475842842056
"Q6C4V7",-0.0129257904426429,0.988551337503638
"Q6C4V5",0.39106248453716,0.867199910654737
"Q6C3V1",-0.445927469073564,0.867199910654737
"Q6C3V2",-0.0839522482329727,0.881830352287685
"Q6C3V9",-0.270152961775998,0.947022601294731
"B5FVG2",-0.0894795298489758,0.940715235891271
"B5FVG1",0.049522018107505,0.972544437645954
"Q6C3W3",0.0536776985247166,0.876989619196969
"Q6C3W5",0.0420581077046808,0.940715235891271
"Q6C3W6",-0.136087616189545,0.867199910654737
"Q6CD36",-0.00956149350269528,0.996469811413611
"Q6CD37",-0.062105578477064,0.915486346715158
"Q6CD38",0.0178291614998006,0.991223323345796
"Q6CD45",0.240827630443322,0.940609191467813
"Q6CD47",-0.00953077763785318,0.991223323345796
"Q6CD50",-0.0519271731592936,0.947022601294731
"Q6C4F5",-0.126446544225585,0.940609191467813
"Q6C4G0",0.116962664625857,0.940609191467813
"Q6C4G3",0.145104418225217,0.957511186775714
"Q6C4G9",0.0586117922183691,0.972922664791483
"Q6C4H2",-0.00445204300265255,0.98730682722525
"Q6CD74",-0.0350523041583517,0.980963330021423
"Q6CD72",-0.234608121080994,0.864702168666884
"Q6CD69",0.17645145506257,0.877325330342357
"Q6CD60",-0.232022364701574,0.864702168666884
"Q6CA20",0.0709554429133599,0.928287014726426
"Q6CA24",-0.570025591180187,0.806719222939005
"Q6CA32",-0.219064665656207,0.806719222939005
"A0A1D8NDH1",-0.100646638734606,0.876989619196969
"Q6CA35",-0.361333603512684,0.824363627393453
"Q6CHE6",0.0429967398690986,0.952747910261138
"Q6CHE3",-0.142965822793396,0.94571109318716
"Q6CHE1",0.248268469881344,0.75843350343655
"Q6CHE0",-0.0983513834467478,0.864702168666884
"Q6CHD9",0.273441177143397,0.868002834263117
"Q6CHD8",0.00429236218464736,0.868002834263117
"Q6CHD7",0.201359194985017,0.867199910654737
"Q6C3Q7",-0.0860113964818889,0.925820656058346
"Q6C3Q4",-0.520094669359279,0.84257890689499
"Q6C3Q2",0.00821217346352866,0.983257704601691
"Q6C3Q0",-0.112222316543644,0.940609191467813
"A0A1D8NL43",-0.117479693060483,0.976621849960953
"A0A371C0U9",-0.159806758397111,0.868002834263117
"Q6C3P7",-0.114850975757202,0.940715235891271
"Q6C3P3",-0.220548687082175,0.867199910654737
"Q6C3P2",-0.92215819822829,0.865163499180494
"Q6C3P0",0.144817217875727,0.880721162392687
"Q6C3N9",0.00813779965344706,0.991196267200581
"Q6BZT1",-0.195448785554675,0.716706292816822
"Q6BZT0",-0.185564381246487,0.910625416275309
"Q6BZS4",0.184698450629445,0.816472741701053
"Q6BZS2",-0.185591132347788,0.84257890689499
"Q6BZS1",0.00748490762261497,0.996469811413611
"Q6BZR9",0.245028284332152,0.904614576536853
"Q6BZR8",-0.172382613075269,0.806719222939005
"Q6BZR5",-0.180513378265252,0.864702168666884
"Q6BZR2",0.0226517224999917,0.985933282974025
"Q6BZQ8",-0.154926812354831,0.940609191467813
"Q6BZQ3",0.378219065415543,0.806719222939005
"Q6C8Q9",-0.157237561757084,0.806719222939005
"Q6C8S2",0.17620855616612,0.864702168666884
"Q6C8S3",-0.138875657012521,0.748965544227683
"Q6CCU5",0.00337237544644791,0.996469811413611
"A0A371C0M8",-0.165850813062615,0.864702168666884
"Q6BZN9",-0.331962398978467,0.900093529020449
"Q6BZP0",-0.0144507966370183,0.98987776759246
"Q6BZP3",-0.0615990271456915,0.940609191467813
"Q6BZP4",0.0297785437234201,0.968213019859876
"A0A371C0I5",-0.0638768312144653,0.880270480660981
"Q6CHD4",-0.600598965611946,0.864702168666884
"A0A1D8N4B3",-0.343242550432792,0.815862060818887
"Q6CHC6",0.0629960353481179,0.940715235891271
"Q6CHC5",-0.192733549521092,0.862852601052252
"Q6CHC4",0.0570777954411815,0.864702168666884
"Q6CHC2",0.181443478220262,0.871072125902231
"Q6CHC1",0.492069317377972,0.765727823392763
"Q6CHC0",-0.234231208226947,0.806719222939005
"Q6CEL9",0.0859258834798251,0.806719222939005
"Q6CEL8",0.0546208995293669,0.96271569251693
"Q6CEK9",0.284319951010531,0.867199910654737
"Q6CEK3",0.331108924250086,0.867199910654737
"Q6CEK2",0.106539075788721,0.913007102336947
"Q6C9K1",-0.0270557750384796,0.974858859021334
"Q6C9K4",-0.0793578847626377,0.925820656058346
"Q6C9K5",0.296997715759267,0.864702168666884
"Q6C9K9",0.0391593539952293,0.969095623527625
"Q6C9L0",-0.265989243922418,0.867199910654737
"B5FVE5",-0.247672687926234,0.868002834263117
"Q6C9L1",0.0659001490049126,0.876989619196969
"A0A1D8NE03",-0.252090845090973,0.806719222939005
"Q6C9L8",-0.339716612771002,0.886753060794183
"Q6C9L9",0.241379537447076,0.864702168666884
"Q6CEM0",-0.30801385502146,0.815862060818887
"Q6CEM1",-0.0714642790770133,0.963475842842056
"Q6CEM2",-0.15919346655381,0.940609191467813
"Q6CEM3",0.155348685751968,0.895915102266499
"Q6CEM5",0.137119314172003,0.716706292816822
"Q6CEM6",0.161533145753804,0.864702168666884
"Q6CEM7",0.0795453640290926,0.869751608468227
"F2Z6F8",-0.0319948069415837,0.968213019859876
"Q6CEN2",-0.148868987884774,0.904614576536853
"Q6CEN5",-0.307115706945096,0.810447353069755
"Q6CEN6",0.00514654678762459,0.988994871308283
"Q6CEN7",-0.383145211165296,0.864702168666884
"A0A1D8N9U9",0.189589922597079,0.940609191467813
"Q6CCW6",-0.345123724559196,0.815862060818887
"Q6CCW5",0.163809803839365,0.864702168666884
"Q6CCW2",-0.00393967576944959,0.988551337503638
"Q6CCV6",-0.0119026910008732,0.987134163527544
"Q6C8M1",-0.199724864148625,0.900686479350641
"Q6CHY5",0.100897495416044,0.896479279512799
"Q6CHY1",0.239689753642981,0.815862060818887
"Q6C8L9",-0.222297738064318,0.925820656058346
"Q6C9G4",-0.11565828861557,0.864702168666884
"Q6C9G3",-0.377472681391355,0.925820656058346
"A0A1D8NE65",-0.123142676055806,0.876989619196969
"A0A371C083",-0.0642310414348191,0.970977050005544
"Q6C9F1",0.388495176585863,0.831068757209765
"Q6C9F0",-0.308579997814242,0.876989619196969
"Q6C9E9",-0.071902835348215,0.980963330021423
"Q6CBQ7",0.20136508522934,0.933633713584129
"A0A1D8NBG0",0.187649633468321,0.868002834263117
"Q6CBR3",-0.266805327876816,0.940609191467813
"Q6CBS2",-0.236890609562328,0.820888902311329
"Q6C1K0",0.0404027222240917,0.963475842842056
"Q6C1K2",-0.242762852262761,0.816472741701053
"Q6C1K7",-0.192448258246592,0.806719222939005
"Q6C1K8",-0.314636355341991,0.867199910654737
"Q6C1K9",0.0520769530613564,0.952122582550239
"Q6C1L2",-0.175508669514517,0.867199910654737
"Q6C5H1",-0.0620232856908981,0.949497031036519
"Q6C5H3",-0.410556535214897,0.867199910654737
"Q6CGN1",0.389416704235434,0.848641815258101
"B5RSK3",0.62448570665434,0.816472741701053
"Q6CGM4",0.0694566244143519,0.983257704601691
"Q6C5B4",0.156646805331491,0.940715235891271
"Q6C5B9",0.284240657730365,0.806719222939005
"Q6C5C0",-0.188267775716073,0.867199910654737
"Q6CI82",-0.109225510684004,0.806719222939005
"Q6CI89",0.254658422575156,0.806719222939005
"Q6CAS1",-0.367998707082988,0.864702168666884
"Q6CAS3",0.249532690278391,0.824363627393453
"Q6CAS6",0.0925523782982572,0.968213019859876
"Q6CAS7",-0.350971190975565,0.867199910654737
"Q6CAS8",-0.14244735783465,0.886753060794183
"Q6CAT3",-0.39201648405007,0.876989619196969
"Q6CG41",-0.168221852947625,0.864702168666884
"Q6CG42",-0.0429559463375232,0.868002834263117
"Q6CG44",-0.0596603282473988,0.864702168666884
"Q6C0N2",-0.0394574945854548,0.944451243858619
"Q6C0N3",0.12921685169326,0.820888902311329
"Q6C0N5",-0.00217320962254879,0.997147138890819
"Q6C0N6",-0.371672721477342,0.864702168666884
"Q6C0N7",0.182633569215914,0.89505958177802
"Q6C0P1",-0.020193096137177,0.983416214682804
"Q6C0P2",0.265258842867944,0.867199910654737
"Q6C0P3",0.0558160637039186,0.940609191467813
"Q6CBK8",-0.162619148576214,0.867757195226953
"Q6CBK6",-0.25682584132689,0.820888902311329
"Q6CBK2",-0.345938076213012,0.806719222939005
"Q6CBK0",-0.0522864493603733,0.963475842842056
"Q6CBJ9",0.0838673205845986,0.940609191467813
"Q6CBJ8",-0.0269784445206703,0.983416214682804
"Q6CBJ5",-1.00891685583552,0.864702168666884
"A0A1D8NM39",-0.131383728344649,0.84257890689499
"Q6C2S1",0.11031535549051,0.864702168666884
"A0A1D8NM64",-0.233818807492916,0.864702168666884
"Q6C2S7",0.304284992859672,0.888792424526761
"Q6C2S8",0.256217847292486,0.947022601294731
"A0A1H6Q0P8",-0.215035959289594,0.868002834263117
"A0A1D8NGC4",-0.104798792709681,0.864702168666884
"Q6C7Q8",0.196011226268655,0.886753060794183
"Q6C7Q7",-0.292639107798199,0.864702168666884
"Q6C7Q3",-0.5127520507224,0.806719222939005
"B5RSL8",-0.0759825738770165,0.949497031036519
"B5RSL7",0.0879412223219097,0.963475842842056
"Q6C191",-0.129307068936873,0.868002834263117
"Q6C197",0.559853824860065,0.864702168666884
"Q6CHW0",0.0388506451147464,0.979483092971223
"Q6CHW1",-0.669458556418057,0.806719222939005
"Q6CBN0",0.103056059345825,0.909864608911595
"Q6CBN4",-0.113830960763515,0.810447353069755
"Q6CBN6",0.548434681875521,0.748965544227683
"Q6CH26",0.0525621946711097,0.940609191467813
"Q6CH25",0.0330271127729286,0.95320178344083
"Q6CH22",-0.0286491916529102,0.985933282974025
"Q6CI71",-0.315838547198778,0.864702168666884
"Q6CI72",-0.021044375276287,0.940609191467813
"Q6CI73",0.173192438622268,0.900686479350641
"Q6CI77",-0.0115651519051696,0.991217051773995
"Q6C446",0.292669502644461,0.876989619196969
"Q6C438",-0.10379252711576,0.892700438109636
"Q6C437",0.295937580436327,0.864702168666884
"Q6C436",0.115921334924318,0.94273601654246
"Q6C433",-0.1529041884685,0.867199910654737
"Q6C430",-0.159698699525242,0.864702168666884
"Q6CG73",-0.121874332132339,0.96271569251693
"Q6CG65",-0.416319877598754,0.867199910654737
"Q6CG64",0.209175865291053,0.864702168666884
"Q6CG63",0.0615464224302086,0.940609191467813
"Q6C0A9",-0.0111377682512781,0.988551337503638
"Q6C0A8",0.0821495605932651,0.983257704601691
"Q6C0A7",-0.130618896740142,0.937204262486493
"Q6C0A5",-0.116959718316397,0.881830352287685
"Q6C0A4",1.58470071774819,0.913007102336947
"Q6C098",-0.137550981430454,0.787919405133644
"Q6C096",-0.0567105983310121,0.98730682722525
"Q6C095",-0.0151730820150223,0.981541862385284
"Q6C092",0.287231114917508,0.940609191467813
"A0A1D8N5M9",0.161160664012924,0.864702168666884
"Q6CGB7",0.0498153630839378,0.963475842842056
"Q6CGC7",0.0582936346221003,0.940609191467813
"Q6CGC8",-0.0936245347960921,0.876989619196969
"Q6CGC9",-0.252462075956961,0.876989619196969
"Q6C2Q9",0.181781164237466,0.864702168666884
"Q6C2Q6",0.127029919969006,0.940609191467813
"Q6C2Q4",-0.246622971490405,0.886753060794183
"Q6C2P9",0.290380290034811,0.914351045649635
"Q6C023",-0.157908108590412,0.816472741701053
"Q6C020",-0.228720098416648,0.933427885411345
"Q6C019",-0.172567322306978,0.900686479350641
"Q6C017",-0.255400809420959,0.864702168666884
"Q6C011",0.778766724883224,0.864702168666884
"A0A1D8NF17",0.0184444542894602,0.877325330342357
"A0A1D8NF18",0.084618462061256,0.867199910654737
"Q6CHH1",-0.430681708117899,0.867199910654737
"Q6CHG9",-0.261120981430003,0.864702168666884
"Q6CBB4",0.0894293328361528,0.931044550113052
"Q6CBB6",-1.86550263582377,0.867199910654737
"Q6CBC1",-0.246791052924632,0.876989619196969
"Q6CBC5",-0.353373828908639,0.864702168666884
"Q6C7S5",-0.0682326254956634,0.987134163527544
"Q6C7S7",0.159502567791637,0.983257704601691
"Q6C7T4",-0.133545474561535,0.964216562732913
"Q6CA66",-0.134142681537988,0.864702168666884
"Q6CA65",0.0100120830483935,0.991217051773995
"Q6CA63",0.0588183919294924,0.96271569251693
"Q6CA62",0.35597603142504,0.806719222939005
"Q6CA59",-0.128665925039815,0.864702168666884
"Q6CA56",0.0616139621537123,0.940609191467813
"Q6CA55",0.0787114690826459,0.886753060794183
"Q6CCA8",-0.0188609933781478,0.968213019859876
"Q6CCB1",-0.0465027929640728,0.914351045649635
"Q6CCB8",0.0537153457417346,0.892700438109636
"Q6CCC1",-0.0824329379426295,0.940609191467813
"Q6CCC2",-0.0591937833025215,0.867199910654737
"Q6CCC3",-0.478806332400562,0.864702168666884
"Q6CBP0",0.328433752816811,0.886753060794183
"Q6CBP3",0.0589183710396258,0.931044550113052
"Q6CBP6",-0.723845914395055,0.876989619196969
"Q6CBP8",-0.245376760355534,0.937134894556754
"Q6CBQ1",-2.47893724832588,0.864702168666884
"Q6CH82",0.488091138751894,0.810447353069755
"Q6CH93",-0.0373704944852844,0.977058808919675
"Q6BZZ7",0.103880770012554,0.907717736216083
"Q6BZZ8",0.0329293830649866,0.98730682722525
"Q6BZZ9",-0.160928655078373,0.864702168666884
"Q6C004",-0.250675538221405,0.904614576536853
"Q6C005",-0.0664902915179393,0.913740453440731
"Q6C156",0.345666824131377,0.868002834263117
"Q6C153",-0.345116969316587,0.688598688505331
"Q6C8X0",-0.138877161579954,0.931044550113052
"Q6C8W8",-0.222232075745627,0.816472741701053
"Q6C8W3",-0.0254675019476287,0.970977050005544
"Q6C8W2",-0.143387704840926,0.868002834263117
"Q6C5C7",-0.129713970167894,0.868002834263117
"Q6C5C5",0.140967609558655,0.968213019859876
"Q6C5C2",-0.647080208397666,0.79938780307125
"Q6CGX3",0.379274409380874,0.867199910654737
"Q6CA11",-0.580856761977856,0.867199910654737
"Q6CA15",-0.116325392020159,0.940609191467813
"Q6CDD5",-0.382192825198614,0.864702168666884
"Q6C258",-0.2168111865234,0.82619191487989
"Q6C260",0.0526000167822636,0.98337979485115
"Q6C263",0.144273827902549,0.876989619196969
"Q6C266",0.0815464995648019,0.926735126591624
"Q6C267",-0.0813802197296686,0.940715235891271
"Q6C6W8",-0.27412620741962,0.806719222939005
"Q6C6X0",-0.26112208644824,0.787919405133644
"Q6C3M8",-0.360222038605727,0.79938780307125
"Q6C3N0",0.0547640784846394,0.954834421831372
"Q6C3N1",0.326739914786196,0.806719222939005
"Q6C7R8",0.267016378972077,0.886753060794183
"A0A1H6PZL7",0.0314670528582825,0.940609191467813
"Q6CG75",-0.196759260952994,0.864702168666884
"Q6C7Y2",0.0282418910885492,0.94843693427865
"Q6C7X7",-0.403063407344042,0.933561640423408
"Q6C3A3",-0.300316069975098,0.84257890689499
"Q6C3A2",-0.17088671235687,0.867199910654737
"Q6C6L8",-0.0752500098086813,0.947022601294731
"Q6C6L9",-0.130494483659674,0.886753060794183
"Q6C6M1",-0.0474244502383113,0.940609191467813
"A0A371BZ75",-0.0613931741913855,0.867199910654737
"A0A1D8NCG1",-0.218514905266032,0.806719222939005
"Q6CGW3",-0.135794094177975,0.84257890689499
"B5RSK1",0.354070084186683,0.806719222939005
"Q6CGW8",-0.0246507474849431,0.987101774950023
"Q6CHI5",0.287217247474252,0.870072902530251
"Q6C983",-0.00637428842079029,0.991649173156167
"Q6C985",0.130128815722906,0.864702168666884
"Q6C984",-0.0351295729291537,0.962349815274453
"Q6C986",-0.0898370403482392,0.865407631402331
"A0A371BYA1",-0.268307184164171,0.913861538600405
"Q6CI63",0.223411895658692,0.864702168666884
"Q6CI60",0.0843646900677182,0.956675858347815
"B5RSJ5",0.00754248648652718,0.996469811413611
"Q6CI57",-0.355711636037264,0.913861538600405
"Q6C962",0.186258378088491,0.816472741701053
"Q6C960",0.244468484051563,0.867199910654737
"Q6C957",0.0584407604164506,0.961648530658499
"Q6CBS8",-0.105282763777662,0.925517353832195
"Q6CA41",-0.276845050292345,0.806719222939005
"Q6CA42",0.092106006644238,0.848641815258101
"Q6CA43",0.344215010802552,0.716706292816822
"A0A371BY60",0.166972420123384,0.94843693427865
"Q6C6A8",-0.0709849422783449,0.963984642282589
"Q6C8B6",-0.15482753766716,0.864702168666884
"Q6C8B8",-0.0270513836062124,0.914466355951701
"Q6CCH7",0.340116719861853,0.806719222939005
"Q6CC94",0.087449491603902,0.887688023835807
"Q6C275",-0.168331113724193,0.876989619196969
"Q6C273",-0.257135458842924,0.806719222939005
"Q6CAQ4",0.231200100258277,0.864702168666884
"Q6CAQ5",0.481360309836045,0.748965544227683
"Q6CAR0",0.0629690906815685,0.868002834263117
"Q6CAR2",-0.217945272153751,0.876989619196969
"Q6C246",-0.341448842414736,0.864702168666884
"Q6C256",0.127815989856714,0.864702168666884
"Q6CIA8",-0.134549025930774,0.84257890689499
"Q6C110",-0.00618744102356532,0.99217344797224
"Q6C114",-0.0731012963089751,0.9762589760232
"Q6CCI0",-0.106322062356997,0.864702168666884
"Q6C3R8",-0.413382165122207,0.906908513580223
"A0A1D8NKZ8",-0.282231733289268,0.914351045649635
"B5FVG6",-0.112633053402261,0.876989619196969
"Q6C3R0",-0.408802183428839,0.806719222939005
"Q6C9C9",-0.232228584199689,0.806719222939005
"Q6CC35",0.0722782956766185,0.942558475156319
"Q6CBL6",0.0431620565843594,0.950211458910366
"A0A1D8N480",-0.0209334402750149,0.98733736134467
"Q6CHH9",0.109250637987757,0.937204262486493
"Q6CHH8",0.241723588044544,0.876989619196969
"Q6C801",0.236037602812057,0.876989619196969
"Q6C771",0.233323618159234,0.864702168666884
"Q6C770",0.0129190057260873,0.990115198843541
"Q6C767",-0.204741522022401,0.940609191467813
"Q6C765",0.405680369297645,0.868002834263117
"Q6C763",-0.00893360191334232,0.988551337503638
"Q6CH51",0.134552440890348,0.864702168666884
"Q6CH56",-1.11445994875546,0.808835452589708
"Q6CH67",0.0227871840384989,0.940715235891271
"A0A371BYH4",-0.193188183671816,0.886753060794183
"Q6C2R2",-0.158838217392906,0.940609191467813
"Q6C2R3",-0.192442054466476,0.898262975559514
"A0A1D8NM60",-0.407189903785968,0.940715235891271
"Q6CE62",0.0182335736225853,0.960365094740606
"Q6C8T0",-0.273986750546767,0.868002834263117
"Q6C8T1",-0.0486451044988508,0.868002834263117
"Q6C8T2",0.0527716014039889,0.970977050005544
"Q6C8T4",-0.191457811700353,0.806719222939005
"Q6CHJ2",0.0232413235262273,0.988551337503638
"Q6CC45",-0.152916306629507,0.940715235891271
"Q6CC44",-0.102194542456885,0.864702168666884
"A0A371BYF5",-0.111254546863789,0.925820656058346
"Q6CBM1",0.41237207573049,0.907717736216083
"Q6C1L7",0.199666011285597,0.925820656058346
"Q6C587",-0.139654350823965,0.913329393478434
"Q6CAW9",0.01427071353326,0.991649173156167
"Q6CAW8",0.0657367353869811,0.904136945365672
"Q6C594",-0.00489180326903727,0.996023101736822
"Q6C593",0.0374007337453759,0.968213019859876
"Q6C592",-0.175804804163157,0.864702168666884
"Q6C1L8",-0.0230103992804278,0.988551337503638
"Q6C599",-0.170360089926768,0.868002834263117
"Q6C5A2",-0.189785478397796,0.864702168666884
"Q6C5A4",-0.0553179542965636,0.940609191467813
"Q6CCD1",-0.110501714297411,0.876989619196969
"Q6CCD2",-0.0623920586696516,0.979483092971223
"Q6CCD4",-0.564403139024804,0.748965544227683
"Q6CAR4",0.108575091835134,0.868002834263117
"Q6CAR5",0.0824516143419737,0.908493417309349
"Q6CAR7",0.0474780423120002,0.952122582550239
"Q6CI70",-0.375626442056489,0.940609191467813
"Q6CHX3",-0.0890465855361672,0.925820656058346
"Q6CHX1",-0.168189568390514,0.867199910654737
"Q6CHX0",0.00856842334392746,0.980963330021423
"Q6CBZ5",-0.497228556801105,0.864702168666884
"Q6CBZ6",-0.106285369990684,0.940609191467813
"Q6CBZ7",0.464256179671789,0.931044550113052
"Q6CBZ8",0.0299468847936827,0.988551337503638
"Q6C089",-0.174773444443769,0.906908513580223
"Q6C086",-0.515399603859671,0.806719222939005
"Q6C7X4",-0.0326869744340862,0.949497031036519
"Q6CH80",0.330158611724269,0.867199910654737
"Q6CA49",0.0871005728369696,0.867199910654737
"Q6CH62",-0.0356840904023333,0.947022601294731
"Q6CH61",0.0190134946353405,0.988551337503638
"Q6C008",-0.143228728821182,0.88299293138147
"Q6C5T0",-0.384726191815151,0.864702168666884
"Q6C970",0.0888938386211739,0.94843693427865
"Q6C966",-0.399962146691491,0.895915102266499
