Rxn name	Formula	Gene-reaction association	LB	UB	Objective
1087	L-valine[c] + 2-oxoglutarate[c] + 0.0095703 prot_Q6CAN4[c] => L-glutamate[c] + 3-methyl-2-oxobutanoate[c] 	YALI0D01265g	  0.00	  0.00	  0.00
1088	L-valine[m] + 2-oxoglutarate[m] + 0.0095703 prot_Q6CAN4[c] => L-glutamate[m] + 3-methyl-2-oxobutanoate[m] 	YALI0D01265g	  0.00	1000.00	  0.00
1088_REV	L-glutamate[m] + 3-methyl-2-oxobutanoate[m] + 0.011004 prot_Q6CAN4[c] => L-valine[m] + 2-oxoglutarate[m] 	YALI0D01265g	  0.00	1000.00	  0.00
1089	L-valine[c] + tRNA(Val)_ActiveX VT_ERROR:[c] + ATP[c] + 0.65536 prot_Q6C109[c] => Val-tRNA(Val)_C20H30N6O11PR(C5H8O6PR)n[c] + diphosphate[c] + AMP[c] 	YALI0F20218g	  0.00	1000.00	  0.00
109	ATP[c] + bicarbonate[c] + acetyl-CoA[c] + 5.193e-05 prot_Q6C416[c] + 0.00019376 prot_Q6CC91[c] => H+_p+1[c] + ADP[c] + malonyl-CoA[c] + phosphate[c] 	YALI0C11407g and YALI0E30591g	  0.00	1000.00	  0.00
1090	L-valine[m] + tRNA(Val), mitchondrial[m] + ATP[m] + 0.65536 prot_Q6C109[c] => Val-tRNA(Val)_C20H30N6O11PR(C5H8O6PR)n[m] + diphosphate[m] + AMP[m] 	YALI0F20218g	  0.00	1000.00	  0.00
1091	PRPP[c] + 9H-xanthine[c] + 19.0082 prot_Q6C5M6[c] => diphosphate[c] + xanthosine-5-phosphate[c] 	YALI0E16753g	  0.00	1000.00	  0.00
1092	xylitol[c] + NAD[c] + 0.062297 prot_Q6C648[c] => H+_p+1[c] + D-xylulose[c] + NADH[c] 	YALI0E12463g	  0.00	1000.00	  0.00
1093	H+_p+1[c] + D-xylose[c] + NADPH[c] + 0.041514 prot_Q6C9X2[c] => xylitol[c] + NADP(+)[c] 	YALI0D07634g	  0.00	1000.00	  0.00
1094	D-xylulose[c] + ATP[c] + 14.2129 prot_Q6C246[c] => H+_p+1[c] + ADP[c] + D-xylulose 5-phosphate[c] 	YALI0F10923g	  0.00	1000.00	  0.00
1095_EXP_1	uracil[c] + ribose-5-phosphate[c] + 1.5952 prot_Q6C194[c] => pseudouridine 5'-phosphate[c] + H2O[c] 	YALI0F18216g	  0.00	1000.00	  0.00
1095_EXP_2	uracil[c] + ribose-5-phosphate[c] + 0.57225 prot_Q6C7U6[c] => pseudouridine 5'-phosphate[c] + H2O[c] 	YALI0D25234g	  0.00	1000.00	  0.00
1095_EXP_3	uracil[c] + ribose-5-phosphate[c] + 1.7691 prot_Q6CC39[c] => pseudouridine 5'-phosphate[c] + H2O[c] 	YALI0C12749g	  0.00	1000.00	  0.00
1095_REV_EXP_1	pseudouridine 5'-phosphate[c] + H2O[c] + 22.6893 prot_Q6C194[c] => uracil[c] + ribose-5-phosphate[c] 	YALI0F18216g	  0.00	1000.00	  0.00
1095_REV_EXP_2	pseudouridine 5'-phosphate[c] + H2O[c] + 1.3163 prot_Q6C7U6[c] => uracil[c] + ribose-5-phosphate[c] 	YALI0D25234g	  0.00	1000.00	  0.00
1095_REV_EXP_3	pseudouridine 5'-phosphate[c] + H2O[c] + 3.5873 prot_Q6CC39[c] => uracil[c] + ribose-5-phosphate[c] 	YALI0C12749g	  0.00	1000.00	  0.00
1096	(R)-mevalonate[e] => (R)-mevalonate[c] 		  0.00	1000.00	  0.00
1096_REV	(R)-mevalonate[c] => (R)-mevalonate[e] 		  0.00	1000.00	  0.00
1097	(R,R)-2,3-butanediol_ActiveX VT_ERROR:[c] => (R,R)-2,3-butanediol_ActiveX VT_ERROR:[e] 		  0.00	1000.00	  0.00
1097_REV	(R,R)-2,3-butanediol_ActiveX VT_ERROR:[e] => (R,R)-2,3-butanediol_ActiveX VT_ERROR:[c] 		  0.00	1000.00	  0.00
1099	(S)-malate[c] + 2-oxoadipic acid[m] => 2-oxoadipic acid[c] + (S)-malate[m] 		  0.00	1000.00	  0.00
1099_REV	2-oxoadipic acid[c] + (S)-malate[m] => (S)-malate[c] + 2-oxoadipic acid[m] 		  0.00	1000.00	  0.00
11	1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:[en] + ATP[en] + 22.8431 prot_Q6C0L8[c] => 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate_ActiveX VT_ERROR:[en] + ADP[en] + H+_p+1[en] 	YALI0F23573g	  0.00	1000.00	  0.00
1100	3-hexaprenyl-4,5-dihydroxybenzoic acid[c] => 3-hexaprenyl-4,5-dihydroxybenzoic acid[m] 		  0.00	1000.00	  0.00
1100_REV	3-hexaprenyl-4,5-dihydroxybenzoic acid[m] => 3-hexaprenyl-4,5-dihydroxybenzoic acid[c] 		  0.00	1000.00	  0.00
1101	gamma-aminobutyrate[e] + H+_p+1[e] => H+_p+1[c] + gamma-aminobutyrate[c] 		  0.00	1000.00	  0.00
1102	5-aminolevulinate[e] + H+_p+1[e] => H+_p+1[c] + 5-aminolevulinate[c] 		  0.00	1000.00	  0.00
1103	5-formyltetrahydrofolic acid[e] => 5-formyltetrahydrofolic acid[c] 		  0.00	1000.00	  0.00
1103_REV	5-formyltetrahydrofolic acid[c] => 5-formyltetrahydrofolic acid[e] 		  0.00	1000.00	  0.00
1104	8-amino-7-oxononanoate[e] + H+_p+1[e] => H+_p+1[c] + 8-amino-7-oxononanoate[c] 		  0.00	1000.00	  0.00
1104_REV	H+_p+1[c] + 8-amino-7-oxononanoate[c] => 8-amino-7-oxononanoate[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1106	acetate[c] => acetate[e] 		  0.00	1000.00	  0.00
1106_REV	acetate[e] => acetate[c] 		  0.00	1000.00	  0.00
1108	adenine[e] + H+_p+1[e] => H+_p+1[c] + adenine[c] 		  0.00	1000.00	  0.00
1109	adenosine[e] + H+_p+1[e] => H+_p+1[c] + adenosine[c] 		  0.00	1000.00	  0.00
111	H2O[m] + acetyl-CoA[m] + 2.2211 prot_Q6C3Z9[c] => acetate[m] + H+_p+1[m] + coenzyme A[m] 	YALI0E30965g	  0.00	1000.00	  0.00
1110	ADP[c] + ATP[m] => ATP[c] + ADP[m] 		  0.00	1000.00	  0.00
1110_REV	ATP[c] + ADP[m] => ADP[c] + ATP[m] 		  0.00	1000.00	  0.00
1111	ADP[pe] + H+_p+1[pe] + ATP[c] => H+_p+1[c] + ADP[c] + ATP[pe] 		  0.00	1000.00	  0.00
1112	citrate[m] + 2-oxoglutarate[c] => 2-oxoglutarate[m] + citrate[c] 		  0.00	1000.00	  0.00
1112_REV	2-oxoglutarate[m] + citrate[c] => citrate[m] + 2-oxoglutarate[c] 		  0.00	1000.00	  0.00
1113	allantoate[e] => allantoate[c] 		  0.00	1000.00	  0.00
1114	allantoin[e] => allantoin[c] 		  0.00	1000.00	  0.00
1115	ammonium[e] => ammonium[c] 		  0.00	1000.00	  0.00
1115_REV	ammonium[c] => ammonium[e] 		  0.00	1000.00	  0.00
1116	H+_p+1[pe] + ATP[c] + AMP[pe] => H+_p+1[c] + ATP[pe] + AMP[c] 		  0.00	1000.00	  0.00
1117	H+_p+1[c] + L-aspartate[c] => H+_p+1[m] + L-aspartate[m] 		  0.00	1000.00	  0.00
1117_REV	H+_p+1[m] + L-aspartate[m] => H+_p+1[c] + L-aspartate[c] 		  0.00	1000.00	  0.00
1118	L-aspartate[m] + L-glutamate[c] => L-aspartate[c] + L-glutamate[m] 		  0.00	1000.00	  0.00
1119	biotin[e] + H+_p+1[e] => H+_p+1[c] + biotin[c] 		  0.00	1000.00	  0.00
112	ATP[c] + acetate[c] + coenzyme A[c] + 0.0021386 prot_Q6C2Q5[c] => diphosphate[c] + acetyl-CoA[c] + AMP[c] 	YALI0F05962g	  0.00	1000.00	  0.00
1120	O-acetylcarnitine[c] + (R)-carnitine[m] => (R)-carnitine[c] + O-acetylcarnitine[m] 		  0.00	1000.00	  0.00
1121	ceramide-2'-(C24)[er] => ceramide-2'-(C24)[go] 		  0.00	1000.00	  0.00
1121_REV	ceramide-2'-(C24)[go] => ceramide-2'-(C24)[er] 		  0.00	1000.00	  0.00
1122	ceramide-2'-(C26)[er] => ceramide-2'-(C26)[go] 		  0.00	1000.00	  0.00
1122_REV	ceramide-2'-(C26)[go] => ceramide-2'-(C26)[er] 		  0.00	1000.00	  0.00
1123	ceramide-3-(C24)[er] => ceramide-3-(C24)[go] 		  0.00	1000.00	  0.00
1123_REV	ceramide-3-(C24)[go] => ceramide-3-(C24)[er] 		  0.00	1000.00	  0.00
1124	ceramide-3-(C26)[er] => ceramide-3-(C26)[go] 		  0.00	1000.00	  0.00
1124_REV	ceramide-3-(C26)[go] => ceramide-3-(C26)[er] 		  0.00	1000.00	  0.00
1125	choline[e] + H+_p+1[e] => H+_p+1[c] + choline[c] 		  0.00	1000.00	  0.00
1126	citrate[c] + (S)-malate[m] => citrate[m] + (S)-malate[c] 		  0.00	1000.00	  0.00
1126_REV	citrate[m] + (S)-malate[c] => citrate[c] + (S)-malate[m] 		  0.00	1000.00	  0.00
1127	citrate[c] + phosphoenolpyruvate[m] => phosphoenolpyruvate[c] + citrate[m] 		  0.00	1000.00	  0.00
1127_REV	phosphoenolpyruvate[c] + citrate[m] => citrate[c] + phosphoenolpyruvate[m] 		  0.00	1000.00	  0.00
1128	isocitrate[m] + citrate[c] => citrate[m] + isocitrate[c] 		  0.00	1000.00	  0.00
1128_REV	citrate[m] + isocitrate[c] => isocitrate[m] + citrate[c] 		  0.00	1000.00	  0.00
1129	coenzyme A[c] => coenzyme A[m] 		  0.00	1000.00	  0.00
113	acetate[m] + ATP[m] + coenzyme A[m] + 0.0021386 prot_Q6C2Q5[c] => diphosphate[m] + AMP[m] + acetyl-CoA[m] 	YALI0F05962g	  0.00	  0.00	  0.00
1130	H+_p+1[c] + CMP[m] + CTP[c] => CTP[m] + H+_p+1[m] + CMP[c] 		  0.00	1000.00	  0.00
1131	2 H+_p+1[c] + CMP[m] + CTP[c] => CTP[m] + 2 H+_p+1[m] + CMP[c] 		  0.00	1000.00	  0.00
1132	cytidine[e] + H+_p+1[e] => H+_p+1[c] + cytidine[c] 		  0.00	1000.00	  0.00
1133	cytosine[e] + H+_p+1[e] => H+_p+1[c] + cytosine[c] 		  0.00	1000.00	  0.00
1134	H+_p+1[e] + D-fructose[e] => H+_p+1[c] + D-fructose[c] 		  0.00	1000.00	  0.00
1135	D-galactose[e] + H+_p+1[e] => H+_p+1[c] + D-galactose[c] 		  0.00	1000.00	  0.00
1136	(R)-lactate[e] + H+_p+1[e] => (R)-lactate[c] + H+_p+1[c] 		  0.00	1000.00	  0.00
1136_REV	(R)-lactate[c] + H+_p+1[c] => (R)-lactate[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1137	(R)-lactate[c] + H+_p+1[c] => (R)-lactate[m] + H+_p+1[m] 		  0.00	1000.00	  0.00
1138	(R)-lactate[c] + pyruvate[m] => pyruvate[c] + (R)-lactate[m] 		  0.00	1000.00	  0.00
1138_REV	pyruvate[c] + (R)-lactate[m] => (R)-lactate[c] + pyruvate[m] 		  0.00	1000.00	  0.00
1139	D-mannose[e] + H+_p+1[e] => H+_p+1[c] + D-mannose[c] 		  0.00	1000.00	  0.00
114	acetate[nu] + ATP[nu] + coenzyme A[nu] + 0.0021386 prot_Q6C2Q5[c] => acetyl-CoA[nu] + AMP[nu] + diphosphate[nu] 	YALI0F05962g	  0.00	  0.00	  0.00
1146	episterol[e] => episterol[c] 		  0.00	1000.00	  0.00
1146_REV	episterol[c] => episterol[e] 		  0.00	1000.00	  0.00
1147	ergosterol[e] => ergosterol[c] 		  0.00	1000.00	  0.00
1147_REV	ergosterol[c] => ergosterol[e] 		  0.00	1000.00	  0.00
1149	ethanolamine[e] => ethanolamine[c] 		  0.00	1000.00	  0.00
1149_REV	ethanolamine[c] => ethanolamine[e] 		  0.00	1000.00	  0.00
115	N-acetyl-L-glutamate[m] + ATP[m] + 3.3843 prot_Q6CE87[c] => ADP[m] + N-acetyl-L-gamma-glutamyl phosphate[m] 	YALI0B17666g	  0.00	1000.00	  0.00
1151	FADH2[m] => FADH2[c] 		  0.00	1000.00	  0.00
116	FMN[e] + H2O[e] + 1.2668 prot_Q6CCS5[c] => phosphate[e] + riboflavin[e] 	YALI0C06930g	  0.00	1000.00	  0.00
1161	fecosterol[e] => fecosterol[c] 		  0.00	1000.00	  0.00
1161_REV	fecosterol[c] => fecosterol[e] 		  0.00	1000.00	  0.00
1164	folate_ActiveX VT_ERROR:[e] => folate_ActiveX VT_ERROR:[c] 		  0.00	1000.00	  0.00
1164_REV	folate_ActiveX VT_ERROR:[c] => folate_ActiveX VT_ERROR:[e] 		  0.00	1000.00	  0.00
1165	GDP-alpha-D-mannose[c] + GMP[go] => GDP-alpha-D-mannose[go] + GMP[c] 		  0.00	1000.00	  0.00
1166	D-glucose[e] => D-glucose[c] 		  0.00	1000.00	  0.00
1167	glutathione[e] => glutathione[c] 		  0.00	1000.00	  0.00
1168	glutathione[c] => glutathione[va] 		  0.00	  0.00	  0.00
1169	1-(sn-glycero-3-phospho)-1D-myo-inositol[e] => 1-(sn-glycero-3-phospho)-1D-myo-inositol[c] 		  0.00	1000.00	  0.00
1169_REV	1-(sn-glycero-3-phospho)-1D-myo-inositol[c] => 1-(sn-glycero-3-phospho)-1D-myo-inositol[e] 		  0.00	1000.00	  0.00
117	2-methylcitrate[m] + 9.8599 prot_Q6C354[c] => (2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid[m] 	YALI0F02497g	  0.00	1000.00	  0.00
1170	sn-glycero-3-phosphocholine[e] => sn-glycero-3-phosphocholine[c] 		  0.00	1000.00	  0.00
1170_REV	sn-glycero-3-phosphocholine[c] => sn-glycero-3-phosphocholine[e] 		  0.00	1000.00	  0.00
1171	glycerol[e] + H+_p+1[e] => H+_p+1[c] + glycerol[c] 		  0.00	1000.00	  0.00
1172	glycerol[c] => glycerol[e] 		  0.00	1000.00	  0.00
1173	L-glycine[e] + H+_p+1[e] => H+_p+1[c] + L-glycine[c] 		  0.00	1000.00	  0.00
1173_REV	H+_p+1[c] + L-glycine[c] => L-glycine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1174	glycogen[c] => glycogen[va] 		  0.00	  0.00	  0.00
1175	H+_p+1[c] + GDP[m] + GTP[c] => GTP[m] + GDP[c] + H+_p+1[m] 		  0.00	1000.00	  0.00
1176	guanine[e] + H+_p+1[e] => H+_p+1[c] + guanine[c] 		  0.00	1000.00	  0.00
1176_REV	H+_p+1[c] + guanine[c] => guanine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1177	myo-inositol[e] + H+_p+1[e] => H+_p+1[c] + myo-inositol[c] 		  0.00	1000.00	  0.00
1179	iron[c] => iron[m] 		  0.00	1000.00	  0.00
117_REV	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid[m] + 2.8598 prot_Q6C354[c] => 2-methylcitrate[m] 	YALI0F02497g	  0.00	1000.00	  0.00
118	2-acetamido-5-oxopentanoate[m] + L-glutamate[m] + 0.18546 prot_Q6C846[c] => 2-oxoglutarate[m] + N(2)-acetyl-L-ornithine[m] 	YALI0D22847g	  0.00	1000.00	  0.00
1180	isoamyl acetate_ActiveX VT_ERROR:[c] => isoamyl acetate_ActiveX VT_ERROR:[e] 		  0.00	1000.00	  0.00
1182	isopentenyl diphosphate[c] => isopentenyl diphosphate[m] 		  0.00	1000.00	  0.00
1182_REV	isopentenyl diphosphate[m] => isopentenyl diphosphate[c] 		  0.00	1000.00	  0.00
1183	L-alanine[e] + H+_p+1[e] => H+_p+1[c] + L-alanine[c] 		  0.00	1000.00	  0.00
1183_REV	H+_p+1[c] + L-alanine[c] => L-alanine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1184	L-arginine[e] + H+_p+1[e] => H+_p+1[c] + L-arginine[c] 		  0.00	1000.00	  0.00
1184_REV	H+_p+1[c] + L-arginine[c] => L-arginine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1186	L-asparagine[e] + H+_p+1[e] => H+_p+1[c] + L-asparagine[c] 		  0.00	1000.00	  0.00
1186_REV	H+_p+1[c] + L-asparagine[c] => L-asparagine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1187	H+_p+1[va] + L-asparagine[c] => H+_p+1[c] + L-asparagine[va] 		  0.00	  0.00	  0.00
1188	H+_p+1[va] + L-asparagine[va] => H+_p+1[c] + L-asparagine[c] 		  0.00	  0.00	  0.00
1189	H+_p+1[va] + L-aspartate[va] => H+_p+1[c] + L-aspartate[c] 		  0.00	  0.00	  0.00
1190	L-aspartate[e] + H+_p+1[e] => H+_p+1[c] + L-aspartate[c] 		  0.00	1000.00	  0.00
1190_REV	H+_p+1[c] + L-aspartate[c] => L-aspartate[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1191	(R)-carnitine[e] => (R)-carnitine[c] 		  0.00	1000.00	  0.00
1191_REV	(R)-carnitine[c] => (R)-carnitine[e] 		  0.00	1000.00	  0.00
1192	L-cysteine[e] + H+_p+1[e] => H+_p+1[c] + L-cysteine[c] 		  0.00	1000.00	  0.00
1192_REV	H+_p+1[c] + L-cysteine[c] => L-cysteine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1194	H+_p+1[c] + L-glutamate[c] => H+_p+1[m] + L-glutamate[m] 		  0.00	1000.00	  0.00
1195	H+_p+1[va] + L-glutamate[va] => H+_p+1[c] + L-glutamate[c] 		  0.00	  0.00	  0.00
1196	L-glutamate[e] + H+_p+1[e] => H+_p+1[c] + L-glutamate[c] 		  0.00	1000.00	  0.00
1196_REV	H+_p+1[c] + L-glutamate[c] => L-glutamate[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1197	H+_p+1[va] + L-glutamine[c] => H+_p+1[c] + L-glutamine[va] 		  0.00	  0.00	  0.00
1198	H+_p+1[va] + L-glutamine[va] => H+_p+1[c] + L-glutamine[c] 		  0.00	  0.00	  0.00
1199	L-glutamine[e] + H+_p+1[e] => H+_p+1[c] + L-glutamine[c] 		  0.00	1000.00	  0.00
1199_REV	H+_p+1[c] + L-glutamine[c] => L-glutamine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
12	1-pyrroline-5-carboxylate[m] + 2 H2O[m] + NAD[m] + 0.87649 prot_Q6CF74[c] => H+_p+1[m] + L-glutamate[m] + NADH[m] 	YALI0B09647g	  0.00	1000.00	  0.00
120	decanoyl-CoA[pe] + oxygen[pe] + 1.1664 prot_O74936[c] => hydrogen peroxide[pe] + trans-dec-2-enoyl-CoA[pe] 	YALI0D24750g	  0.00	1000.00	  0.00
1201	L-histidine[e] + H+_p+1[e] => H+_p+1[c] + L-histidine[c] 		  0.00	1000.00	  0.00
1201_REV	H+_p+1[c] + L-histidine[c] => L-histidine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1203	H+_p+1[va] + L-isoleucine[c] => H+_p+1[c] + L-isoleucine[va] 		  0.00	1000.00	  0.00
1204	H+_p+1[va] + L-isoleucine[va] => H+_p+1[c] + L-isoleucine[c] 		  0.00	  0.00	  0.00
1205	L-isoleucine[e] + H+_p+1[e] => H+_p+1[c] + L-isoleucine[c] 		  0.00	1000.00	  0.00
1205_REV	H+_p+1[c] + L-isoleucine[c] => L-isoleucine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1206	(S)-lactate[c] => (S)-lactate[m] 		  0.00	1000.00	  0.00
1206_REV	(S)-lactate[m] => (S)-lactate[c] 		  0.00	1000.00	  0.00
1207	(S)-lactate[e] + H+_p+1[e] => (S)-lactate[c] + H+_p+1[c] 		  0.00	1000.00	  0.00
1209	H+_p+1[va] + L-leucine[c] => H+_p+1[c] + L-leucine[va] 		  0.00	  0.00	  0.00
121	lauroyl-CoA[pe] + oxygen[pe] + 1.1997 prot_O74936[c] => hydrogen peroxide[pe] + trans-dodec-2-enoyl-CoA[pe] 	YALI0D24750g	  0.00	1000.00	  0.00
1210	H+_p+1[va] + L-leucine[va] => H+_p+1[c] + L-leucine[c] 		  0.00	  0.00	  0.00
1211	L-leucine[e] + H+_p+1[e] => H+_p+1[c] + L-leucine[c] 		  0.00	1000.00	  0.00
1211_REV	H+_p+1[c] + L-leucine[c] => L-leucine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1213	L-lysine[e] + H+_p+1[e] => H+_p+1[c] + L-lysine[c] 		  0.00	1000.00	  0.00
1213_REV	H+_p+1[c] + L-lysine[c] => L-lysine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1214	L-methionine[e] + H+_p+1[e] => H+_p+1[c] + L-methionine[c] 		  0.00	1000.00	  0.00
1214_REV	H+_p+1[c] + L-methionine[c] => L-methionine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1215	L-phenylalanine[e] + H+_p+1[e] => H+_p+1[c] + L-phenylalanine[c] 		  0.00	1000.00	  0.00
1215_REV	H+_p+1[c] + L-phenylalanine[c] => L-phenylalanine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1216	L-proline[e] + H+_p+1[e] => H+_p+1[c] + L-proline[c] 		  0.00	1000.00	  0.00
1216_REV	H+_p+1[c] + L-proline[c] => L-proline[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1217	L-serine[e] + H+_p+1[e] => H+_p+1[c] + L-serine[c] 		  0.00	1000.00	  0.00
1217_REV	H+_p+1[c] + L-serine[c] => L-serine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1218	L-threonine[e] + H+_p+1[e] => H+_p+1[c] + L-threonine[c] 		  0.00	1000.00	  0.00
1218_REV	H+_p+1[c] + L-threonine[c] => L-threonine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1219	L-tryptophan[e] + H+_p+1[e] => H+_p+1[c] + L-tryptophan[c] 		  0.00	1000.00	  0.00
1219_REV	H+_p+1[c] + L-tryptophan[c] => L-tryptophan[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
122	oxygen[pe] + hexacosanoyl-CoA[pe] + 1.3774 prot_O74936[c] => hydrogen peroxide[pe] + trans-hexacos-2-enoyl-CoA[pe] 	YALI0D24750g	  0.00	1000.00	  0.00
1221	H+_p+1[va] + L-tyrosine[c] => H+_p+1[c] + L-tyrosine[va] 		  0.00	  0.00	  0.00
1222	H+_p+1[va] + L-tyrosine[va] => H+_p+1[c] + L-tyrosine[c] 		  0.00	  0.00	  0.00
1223	L-tyrosine[e] + H+_p+1[e] => H+_p+1[c] + L-tyrosine[c] 		  0.00	1000.00	  0.00
1223_REV	H+_p+1[c] + L-tyrosine[c] => L-tyrosine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1224	L-valine[e] + H+_p+1[e] => H+_p+1[c] + L-valine[c] 		  0.00	1000.00	  0.00
1224_REV	H+_p+1[c] + L-valine[c] => L-valine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1225	lanosterol[e] => lanosterol[c] 		  0.00	1000.00	  0.00
1225_REV	lanosterol[c] => lanosterol[e] 		  0.00	1000.00	  0.00
1226	(S)-malate[c] + phosphate[m] => phosphate[c] + (S)-malate[m] 		  0.00	1000.00	  0.00
1229	NAD[c] => NAD[m] 		  0.00	1000.00	  0.00
123	palmitoyl-CoA[pe] + oxygen[pe] + 0.27781 prot_O74936[c] => hydrogen peroxide[pe] + hexadec-2-enoyl-CoA[pe] 	YALI0D24750g	  0.00	1000.00	  0.00
1230	dAMP[m] + NAD[c] => NAD[m] + dAMP[c] 		  0.00	1000.00	  0.00
1231	NAD[c] + AMP[m] => NAD[m] + AMP[c] 		  0.00	1000.00	  0.00
1232	dGMP[m] + NAD[c] => NAD[m] + dGMP[c] 		  0.00	1000.00	  0.00
1235	nicotinate[e] => nicotinate[c] 		  0.00	1000.00	  0.00
1235_REV	nicotinate[c] => nicotinate[e] 		  0.00	1000.00	  0.00
1236	stearate[c] => stearate[pe] 		  0.00	1000.00	  0.00
1236_REV	stearate[pe] => stearate[c] 		  0.00	1000.00	  0.00
1237	H+_p+1[c] + ornithine[m] => H+_p+1[m] + ornithine[c] 		  0.00	1000.00	  0.00
1238	ornithine[e] + H+_p+1[e] => H+_p+1[c] + ornithine[c] 		  0.00	1000.00	  0.00
1238_REV	H+_p+1[c] + ornithine[c] => ornithine[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1239	H+_p+1[c] + oxaloacetate[c] => H+_p+1[m] + oxaloacetate[m] 		  0.00	1000.00	  0.00
124	oxygen[pe] + stearoyl-CoA[pe] + 1.2861 prot_O74936[c] => hydrogen peroxide[pe] + trans-octadec-2-enoyl-CoA[pe] 	YALI0D24750g	  0.00	1000.00	  0.00
1241	(R)-pantothenate[e] + H+_p+1[e] => H+_p+1[c] + (R)-pantothenate[c] 		  0.00	1000.00	  0.00
1241_REV	H+_p+1[c] + (R)-pantothenate[c] => (R)-pantothenate[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1242	pentaprenyl diphosphate[c] => pentaprenyl diphosphate[m] 		  0.00	1000.00	  0.00
1242_REV	pentaprenyl diphosphate[m] => pentaprenyl diphosphate[c] 		  0.00	1000.00	  0.00
1244	phosphate[e] + H+_p+1[e] => H+_p+1[c] + phosphate[c] 		  0.00	1000.00	  0.00
1244_REV	H+_p+1[c] + phosphate[c] => phosphate[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1245	H+_p+1[c] + phosphate[c] => H+_p+1[m] + phosphate[m] 		  0.00	1000.00	  0.00
1246u_EXP_1	1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:[en] + ATP[en] + 20.7828 prot_Q6C4B9[c] => 1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:[en] + ADP[en] + H+_p+1[en] 	YALI0E28153g	  0.00	1000.00	  0.00
1246u_EXP_2	1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:[en] + ATP[en] + 8.6569 prot_Q6CI19[c] => 1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:[en] + ADP[en] + H+_p+1[en] 	YALI0A02453g	  0.00	1000.00	  0.00
1247u	1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:[en] + ATP[en] + 22.8431 prot_Q6C0L8[c] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate_ActiveX VT_ERROR:[en] + ADP[en] + H+_p+1[en] 	YALI0F23573g	  0.00	1000.00	  0.00
1249	potassium_K.H[e] + H+_p+1[e] => H+_p+1[c] + potassium_K.H[c] 		  0.00	1000.00	  0.00
1249_REV	H+_p+1[c] + potassium_K.H[c] => potassium_K.H[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
125	myristoyl-CoA[pe] + oxygen[pe] + 1.2306 prot_O74936[c] => hydrogen peroxide[pe] + trans-tetradec-2-enoyl-CoA[pe] 	YALI0D24750g	  0.00	1000.00	  0.00
1251	H+_p+1[c] + putrescine[e] => H+_p+1[e] + putrescine[c] 		  0.00	1000.00	  0.00
1251_REV	H+_p+1[e] + putrescine[c] => H+_p+1[c] + putrescine[e] 		  0.00	1000.00	  0.00
1252	H+_p+1[va] + putrescine[c] => H+_p+1[c] + putrescine[va] 		  0.00	  0.00	  0.00
1254	pyruvate[e] + H+_p+1[e] => pyruvate[c] + H+_p+1[c] 		  0.00	1000.00	  0.00
1254_REV	pyruvate[c] + H+_p+1[c] => pyruvate[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
1255	S-adenosyl-L-methionine[e] + H+_p+1[e] => H+_p+1[c] + S-adenosyl-L-methionine[c] 		  0.00	1000.00	  0.00
