UniProt_Entry	PARe.1	PARe.2	PARe.3	PARn.1	PARn.2	PARn.3	CARe.1	CARe.2	CARe.3	CARn.1	CARn.2	CARn.3	OBEe.1	OBEe.2	OBEe.3	OBEn.1	OBEn.2	OBEn.3
Q6C946	0.105874529	0.102852116	0.093744781	0.027090523	0.024846378	0.01779677	0.056135923	0.066641927	0.069447639	0.022597936	0.016286616	0.021137866	0.062981295	0.063000058	0.06666072	0.019425156	0.019722086	0.02373659
Q6C943	0.000286349	NA	NA	NA	0.000191655	NA	NA	0.000180975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6CC16	0.074809038	0.076582743	0.075142447	0.035466257	0.034968404	0.037429364	0.083293886	0.075987067	0.084728518	0.033586896	0.035801165	0.035948486	0.15112582	0.157633452	0.161125727	0.050686816	0.042858765	0.04576156
Q6CC15	0.013293677	0.012092025	0.005838528	0.003706369	0.003405924	0.00695681	0.006055885	0.007408043	0.012771103	0.003347553	0.006062076	0.008047634	0.011543736	0.007562584	0.010792597	NA	0.011473695	0.007778549
Q6CGR8	0.005603898	0.003636697	0.004337527	NA	NA	0.005965328	0.004055442	0.005101003	0.003847189	0.001735019	0.005401775	0.003856058	0.004496867	0.00410447	0.003101587	0.001409435	0.002849912	0.007761878
Q6C4X1	0.04255748	0.041049439	0.044087943	NA	0.009035626	0.008901875	0.033428243	0.038419224	0.031873251	0.00666406	0.009745241	0.014756842	0.032271626	0.027335474	0.025098146	NA	0.009621898	0.008264599
Q6CBX8	0.015283611	0.016077329	0.024198484	0.005486247	0.008155122	0.008073081	0.013234963	0.019014941	0.016560584	0.009461933	0.008907312	0.007175797	0.011680266	0.012690865	0.010002524	0.009376268	0.006346381	0.008781397
Q6CBX9	0.002619607	0.003099947	0.001771034	0.004747634	0.005086521	0.005095203	0.001269554	0.001923055	0.001199521	0.003863403	0.004571458	0.003109486	0.001608232	NA	0.001093273	0.002896305	0.002913707	0.002744885
Q6C6N4	0.016017343	0.018545949	0.0184793	0.010007533	0.010269882	0.008802234	0.01892458	0.018301713	0.019026362	0.013241449	0.009503762	0.009107344	0.024880386	0.027599389	0.032970476	0.009894963	0.012467508	0.009623309
Q6C2E7	0.001311565	0.00146163	0.001119421	0.001987251	0.003706014	0.001238013	0.002198115	0.00127617	0.001428132	0.001332834	0.001091432	0.0011634	0.002202026	0.001751147	0.00174416	0.001209175	0.001191604	0.001573757
Q6C1G8	0.047276431	0.05310085	0.055551776	0.017632472	0.017781919	0.017295901	0.0411426	0.048332724	0.051708804	0.015256769	0.014859917	0.016702397	0.048803551	0.049310771	0.051448347	0.017975652	0.017012111	0.015807876
Q6C1G9	0.004951937	0.005292013	0.005230231	0.001360081	0.001442834	0.000997025	0.003516343	0.00380406	0.003780016	0.001236428	0.001113709	0.001507892	0.004203517	0.004242903	0.004480379	0.000951064	0.001073625	0.00107299
Q6C1G3	0.005446035	0.00397546	NA	0.014454482	0.017883388	0.018578797	NA	0.002357106	0.002061651	0.016775045	0.018413635	0.009742513	NA	NA	NA	0.013118631	0.014175957	0.016037856
Q6C1F7	0.013319938	0.012508218	0.012008802	0.008529993	0.00854038	0.004908557	0.011413104	0.009255214	0.009830162	0.005128439	0.005056753	0.004873936	0.007823996	0.007591996	0.00765365	0.010397487	0.007063378	0.007008208
Q6C3A7	0.003740331	0.004677817	0.004681379	0.002783892	0.003103712	0.002970562	0.004041758	0.003883223	0.004243376	0.002119905	0.002941782	0.002253081	0.004715984	0.004370945	0.003418048	0.002636726	0.001997489	0.003544175
Q6CB94	0.001447326	0.001672585	0.001926834	0.001238321	0.001087019	0.000885131	0.001619513	0.001597472	0.001285264	0.001203083	0.001133249	0.001214437	0.001310795	0.001369088	0.001014374	0.001671186	0.00111252	0.001532121
Q6C5G6	0.033691584	0.028882527	0.031598492	0.05434264	0.058481937	0.06001337	0.026419263	0.028308762	0.026410317	0.051840017	0.054787443	0.038539697	0.03925881	0.035357615	0.035730903	0.04768592	0.047135007	0.053947179
Q6C5F9	NA	NA	0.001058617	0.002143661	0.002124247	0.001655436	NA	0.000220401	NA	0.002332962	0.001501051	0.001090977	0.000579003	NA	NA	0.002642435	0.001166578	0.002612737
Q6C5E9	0.000980869	0.000851664	0.001804276	0.002425144	0.002507114	0.002986788	0.001344116	0.001301373	0.001200152	0.002855524	0.002437401	0.001890904	NA	NA	0.000558665	0.00103179	0.001339062	0.001130564
Q6C5E8	0.000683397	0.000733562	0.000911618	0.000837371	0.000870697	0.000834637	0.000654301	0.0007761	0.000765307	0.000865509	0.00099207	0.000650889	0.000821488	0.000744317	0.000740028	0.000798907	0.000754946	0.000909803
Q6C5E1	0.016303537	0.015880351	0.014112139	0.006001534	0.00734184	0.005310385	0.014620453	0.015441412	0.014220174	0.007755652	0.005821332	0.006342985	0.01320364	0.013022745	0.012555979	0.006734848	0.00528222	0.00618801
A0A1D8N916	0.002556948	0.002151686	0.007402748	0.000978848	NA	0.000912015	0.001433035	0.004787721	0.003933166	0.001153906	0.001303393	0.001753953	0.002402108	0.004841037	0.001957343	0.000630505	0.001543393	NA
Q6CDH4	0.010163409	0.012585865	0.011047552	0.008386319	0.010411701	0.008930677	0.007972399	0.010546737	0.008219677	0.007133688	0.006621994	0.006267323	0.009172351	0.007238994	0.009067221	0.002452979	0.006195787	0.009735218
Q6CFG5	0.013618225	0.012916605	0.012161506	0.010172308	0.004293053	0.006085615	0.009368482	0.01020983	0.010287597	0.004494482	0.004615531	0.004495464	0.007535981	0.007799117	0.007000081	0.006796142	0.001215203	0.004320672
Q6C9M2	0.008208955	0.008036628	0.008716647	0.002634179	0.004700608	0.005326088	0.007248877	0.006650555	0.006810754	0.005748549	0.005851935	0.004709616	0.007167	0.006428751	0.00648941	0.005200392	0.006269943	0.005084189
Q6CFF2	0.009853479	0.00894435	0.00975186	0.008676551	0.008145226	0.009542872	0.007809714	0.008436604	0.009428393	0.007200567	0.005938544	0.006193606	0.008697192	0.009726029	0.010842267	0.007736477	0.003875123	0.005802555
Q6C9C6	0.006785933	0.006458921	0.006399662	0.003575073	0.003734029	0.004146506	0.006468351	0.006937551	0.00616662	0.005346368	0.004423503	0.004407642	0.006025661	0.004495389	0.004724223	0.002843146	0.003394962	0.004449331
Q6C9B6	0.010375599	0.010487587	0.012260472	0.002226831	0.001782331	0.003426598	0.011233266	0.010400782	0.010938898	0.001529254	0.002382065	0.003326693	0.010970138	0.011002426	0.011652667	0.002223468	0.001867174	0.00283641
Q6C9B3	0.001578467	0.001902489	0.003408354	0.002109394	0.003782941	0.002351676	0.00173397	0.002343622	0.000787267	0.002835083	0.002278564	0.002040573	0.000842878	NA	0.001267975	0.002313286	0.001772118	0.002386737
Q6C9N1	0.003334827	0.002583941	0.003902431	0.005293877	0.007375608	0.005343484	0.004052839	0.004342877	0.004617821	0.006209838	0.005912942	0.003525347	0.004312855	0.005126025	0.002585032	0.004521727	0.002975785	0.004043036
Q6CFC2	0.005773427	0.00555179	0.004474127	0.00397446	0.00368156	0.003491652	0.005189841	0.005108463	0.005392367	0.002632915	0.00335537	0.002842956	0.004905799	0.003906348	0.004599579	0.003673421	0.002764531	0.002443178
Q6CFB9	0.006313948	0.006567362	0.008522609	0.003900961	0.003673645	0.003594231	0.005539892	0.005950208	0.006845686	0.005310649	0.003254265	0.004032578	0.006113668	0.00648678	0.006941622	0.005396892	0.005456017	0.003002441
Q6CFB2	0.019617854	0.01667064	0.020302669	0.010802401	0.00762893	0.011137765	0.014374276	0.014122394	0.014370959	0.009142109	0.01026044	0.006654625	0.01575082	0.014572898	0.014357351	0.018746456	0.007211653	0.007309235
Q6CF98	0.014607379	0.015922084	0.016118466	0.016720213	0.011735869	0.006361291	0.013982081	0.016117523	0.014913292	0.012608347	0.013306589	0.008684056	0.017756479	0.01936351	0.020331	0.022590986	0.019351554	0.017575023
Q6CF87	0.0188609	0.020874282	0.021791976	0.012969198	0.012237059	0.011176706	0.019953691	0.02426685	0.024672629	0.0109541	0.012897457	0.011274638	0.021493897	0.023375415	0.022771636	0.013283978	0.014928816	0.014983541
W0TYP8	0.003485549	0.002652444	0.002745882	NA	0.002239382	0.00227681	0.002864254	0.003020981	0.002582929	0.002287591	0.001464416	0.001846063	0.001376684	0.002989863	0.002192928	NA	0.00156875	NA
Q6CF76	0.028368444	0.026047671	0.029499334	0.026232014	0.019079964	0.03708805	0.024160209	0.027818511	0.025614569	0.029637012	0.034315992	0.021367133	0.030213739	0.026708771	0.026430156	0.026003024	0.027635995	0.036496504
Q6CF72	0.000321226	0.000121401	NA	NA	0.0003863	0.000535681	NA	NA	NA	NA	0.000433135	0.000401342	NA	NA	NA	NA	NA	0.000214286
Q6CHV1	0.000855907	0.001201665	0.001570232	0.000813325	0.00064267	0.000932039	0.000927284	0.001040451	0.001158763	0.000886229	0.000971932	0.00100222	0.000476112	0.000930437	0.001232785	0.000817109	0.000941654	0.000802649
Q6CHB3	0.038691732	0.036221618	0.038869746	0.003936248	0.00475423	0.00660392	0.037368532	0.036062293	0.03740477	0.005179199	0.007023086	0.01389204	0.049365741	0.051512242	0.057255207	0.006872723	0.01122424	0.007596027
Q6CI48	0.006685639	0.007589968	0.008052077	NA	NA	NA	0.007879114	0.007548235	0.009497999	NA	NA	NA	0.003675779	0.005006134	0.012100962	NA	NA	NA
Q6C182	0.013331007	0.012897302	0.013971306	0.007794106	0.007831458	0.007854812	0.01306617	0.014556479	0.014235961	0.006847327	0.006048262	0.006396051	0.010635979	0.012466475	0.011229334	0.004909697	0.006222431	0.008406286
A0A1D8NP13	0.012914697	0.01129032	0.013150422	0.008139347	0.006701884	0.00727245	0.012320428	0.011778437	0.012068145	0.011890617	0.00856667	0.008669868	0.009118667	0.010810612	0.01354696	0.013623789	0.011642182	0.012482862
Q6C171	0.01300432	0.013234009	0.012007682	NA	0.002918305	0.003596217	0.010566323	0.010547267	0.009589236	0.00245585	0.002621598	0.004208163	0.005177258	0.006499866	0.006923894	0.00317808	0.001591731	0.005014552
Q6C164	0.003461751	0.003577836	0.004169915	0.000445816	0.000722384	0.000356237	0.001558198	0.001701999	0.001246353	0.000761148	0.000378908	0.000597415	0.002282359	0.002336166	0.001955506	NA	NA	0.000415388
Q6CGQ2	0.004600576	0.004627388	0.004093308	NA	NA	0.001290881	0.003470294	0.002968463	0.003122951	0.002737062	0.001534336	0.001965187	0.002302357	0.001453479	0.002490691	0.002574771	0.002293799	0.001166324
Q6CH42	NA	0.000483786	NA	0.000798525	0.001458984	0.001238544	NA	NA	0.000478343	0.001979232	0.001771581	0.001098817	NA	NA	0.00033042	0.001060089	0.001894686	0.00204164
Q6CH50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A1D8N3V3	NA	0.000630475	NA	0.001132811	0.001989699	0.002788187	NA	NA	NA	0.001633301	0.002288214	0.001398151	NA	NA	NA	0.001184771	0.001968316	0.002168791
Q6C136	0.001973462	0.002080934	0.001569251	0.001110787	0.001410327	0.001729957	0.00189707	0.00155333	0.001136539	0.00146637	0.001385404	0.001400815	0.001057263	0.00127811	0.001272714	0.001409194	0.001352995	0.001912293
Q6C135	0.001124338	0.001258186	0.000588788	0.001245978	0.001410254	0.00223334	0.000159174	NA	0.00060721	0.002218406	0.001503055	0.000815984	NA	NA	NA	0.000870355	0.00044322	0.000743157
Q6C133	0.007036872	0.007259232	0.007791668	0.008371751	0.006767775	0.005318199	0.007887992	0.007145156	0.008063647	0.009002553	0.005376112	0.005468436	0.006045646	0.006400437	0.005583734	0.007461907	0.006216712	0.005274818
Q6CEC5	0.034251379	0.031789065	0.032001367	0.004051341	0.004396083	0.003638841	0.036282166	0.038413332	0.033837263	0.003198993	0.003078034	0.011754014	0.046972786	0.055859782	0.073499572	0.003052333	0.002968382	0.002543147
Q6CEF6	0.01319998	0.013256374	0.013606571	0.004927871	0.001441677	0.004512336	0.011692682	0.014906138	0.014620407	0.005505964	0.004754885	0.005776171	0.00853005	0.009510025	0.008935596	0.001429541	0.003754917	0.002900981
Q6CEF5	0.028118808	0.024960009	0.029707444	0.005281277	0.006728837	0.00701809	0.033003929	0.033311171	0.032996313	0.006763154	0.007252289	0.010149019	0.030809399	0.02897144	0.026934874	0.005677402	0.005355706	0.005464006
W0TYQ0	0.010584639	0.01136719	0.011999798	0.012172482	0.01316126	0.012159988	0.008172746	0.01138408	0.009871615	0.010841618	0.011558127	0.008115727	0.009451195	0.009117145	0.007259662	0.004404859	0.00775236	0.009967096
Q6CEI8	0.101368936	0.104629841	0.118138846	0.056472875	0.057096293	0.053322843	0.108446855	0.120906114	0.120008722	0.052094578	0.052461641	0.051548813	0.158705211	0.150163615	0.138740386	0.06741956	0.065229354	0.067518435
Q6CG60	NA	NA	NA	0.003050284	0.003105619	0.004105751	0.002028147	NA	NA	0.003247386	0.00375662	0.003065538	NA	NA	0.004605387	0.002119506	0.002783885	0.002571105
Q6CD30	0.005223579	0.004036781	0.004867607	NA	NA	NA	0.003739774	0.00366034	0.003824626	NA	NA	0.001147659	0.006670902	0.00536134	0.005841077	NA	NA	0.000615639
Q6CAI8	0.005053898	0.005264598	0.005736379	0.008572065	0.009271879	0.00670639	0.004091278	0.004554821	0.004661163	0.006311475	0.005259414	0.003755826	0.004067975	0.004406234	0.004107351	0.003034813	0.005600689	0.005372082
Q6CAK4	0.004142353	0.004142681	0.002756946	0.001521871	0.002549796	0.002560582	0.003706476	0.002282954	0.002659252	0.002252926	0.002515715	0.002175371	0.003746567	0.004199978	0.00320104	0.005228565	0.005346226	0.005576083
Q6CE94	0.002274804	0.002134622	0.001954443	NA	0.000621565	NA	0.001584364	NA	NA	NA	0.001035224	0.001137677	NA	0.001493298	0.000896375	NA	NA	NA
Q6CE97	0.126778152	0.137344957	0.139776032	0.047729234	0.046563829	0.042308748	0.14599885	0.14798077	0.160051193	0.051338948	0.049307908	0.054093949	0.134408101	0.133980774	0.134006663	0.058517339	0.052556775	0.05006566
Q6CB02	0.002025447	0.001594081	0.002146774	0.007952422	0.008518572	0.007921954	0.002104115	0.002562237	0.001926296	0.007473867	0.007293206	0.004197935	0.0030596	0.002852862	0.002906211	0.005283154	0.006528548	0.006114418
Q6CE54	0.001512193	0.00100438	0.000569897	NA	0.000990617	0.000796116	0.001193137	0.001057688	0.001066041	NA	NA	NA	0.001107759	0.000967276	0.000678324	NA	0.00076658	NA
Q6CE45	0.001485153	0.00160819	0.001741472	NA	NA	0.000363864	0.000687784	0.000621627	0.001444486	NA	0.000482184	NA	0.001858378	0.000556662	0.000487738	NA	NA	NA
Q6C1T0	0.000815716	0.000631295	NA	0.001885052	0.001751536	0.001966044	NA	NA	NA	0.001814034	0.001636065	0.001091571	NA	NA	NA	NA	0.000473285	0.001045582
Q6C3S9	0.004074278	0.004653199	0.003295166	0.002182997	0.001046048	0.001606324	0.004566294	0.004672279	0.004906439	0.003052054	0.002173795	0.002521965	0.005185872	0.005314701	0.004927161	0.002995278	0.002906564	0.002598176
Q6C8U4	0.00770942	0.007816093	0.009055959	0.002803734	0.003059995	0.003336987	0.006992799	0.008782433	0.008717248	0.002641994	0.003435794	0.003840437	0.009502746	0.008617995	0.010262463	0.00217952	0.003762548	0.002983555
Q6C8V2	0.024219548	0.02171925	0.023078985	0.013169505	0.011758184	0.010560874	0.01572262	0.017002766	0.016940738	0.011978297	0.008811591	0.009314255	0.012210516	0.012843884	0.013416961	0.009230709	0.007479868	0.007361614
Q6C8W1	0.00871346	0.00899043	0.009593501	0.004672885	0.004457986	0.003229094	0.00756482	0.009457276	0.008842025	0.004619195	0.002751379	0.003970755	0.012333831	0.012487275	0.012362589	0.003666032	0.003540146	0.005396515
Q6C8A1	0.000867668	0.001313694	0.001187599	NA	NA	NA	NA	0.001250827	0.001038322	NA	NA	0.000682431	0.000621919	0.001069265	0.000943559	NA	NA	NA
Q6CBC8	0.001178959	0.001245177	0.001521242	NA	0.000597269	0.000439858	0.001201833	0.001216928	0.001198419	0.00078845	0.000265369	0.000451499	0.00081308	0.000456156	0.000619754	NA	NA	NA
Q6C3Y9	0.003336437	0.003158627	0.002495969	0.003424933	0.004322125	0.00326226	0.00259852	0.001554166	0.002269997	0.002879464	0.002589725	0.001924791	0.001608398	0.001317108	0.002275512	0.002096356	0.002247722	0.002000604
Q6C3X9	0.001515202	0.00149952	0.001008117	NA	NA	0.001130549	0.000613147	0.000675746	0.000825054	NA	0.000670622	0.000632281	0.000790833	0.000736574	0.000795129	NA	NA	NA
Q6CFX0	0.056960969	0.05766671	0.063238598	0.043690531	0.038377428	0.040332952	0.049317755	0.055005911	0.054263919	0.04353993	0.038986711	0.032477284	0.064601729	0.060083959	0.058070882	0.038231177	0.037861698	0.039248744
Q6CFW9	0.014975239	0.014325677	0.0137583	0.007786883	0.009794449	0.007727889	0.014015107	0.012907192	0.013476918	0.008534433	0.007615708	0.007569887	0.012378783	0.011602793	0.011651008	0.007779398	0.006848385	0.006522581
Q6C4V0	0.016170293	0.016160926	0.017532456	0.009650855	0.01051821	0.007692399	0.013710003	0.014614879	0.015061294	0.008565322	0.008691878	0.008008513	0.013942437	0.013554157	0.01351078	0.010138778	0.005401452	0.00829324
Q6C3W4	0.002514804	0.003418982	0.002690447	0.001632504	0.00308845	0.001650697	0.00227433	0.002072516	0.002642959	0.00285344	0.001439634	0.001741191	0.001987072	0.001836198	0.00248409	0.003962498	0.002917001	0.002583554
Q6C307	0.002793493	0.002111915	0.002525895	0.003069151	0.002542733	0.002664136	0.001475466	0.002971783	0.003190045	0.002620403	0.001415832	0.001652473	0.003008604	0.003366017	0.003902644	0.001175629	0.001303203	NA
Q6CD66	0.001655691	0.001370641	0.001244912	0.000987351	0.001459091	0.001964302	0.001114493	0.001355664	0.001225695	0.001761377	0.001734283	0.001401877	0.001108548	0.000985024	0.001353345	0.001211243	0.001412338	0.001788672
A0A371BXJ3	0.019731456	0.024338268	0.02707669	0.007719665	0.006610574	0.004937175	0.001041856	0.002071897	0.001175007	0.004063122	0.004826627	0.002628203	NA	NA	NA	NA	NA	0.000251956
Q6CD63	0.00090242	0.00043712	0.000279199	NA	0.00018091	NA	NA	NA	NA	NA	NA	NA	0.000451053	0.000387747	0.001132203	NA	NA	NA
Q6CA22	0.001832816	0.00202779	0.002946278	0.000291488	NA	0.001014708	0.000777381	0.002819512	0.002250668	NA	0.000803641	0.001326252	0.002247905	0.001900298	0.001662996	NA	NA	NA
Q6C302	0.000840117	0.000756059	0.000464084	NA	0.000771255	0.000771056	0.00065168	0.000608202	0.000640769	0.000627168	0.000579184	0.000442455	0.000741735	0.000826654	0.000816265	NA	NA	0.000337396
A0A371BXY0	0.006000857	NA	0.004182986	NA	NA	NA	0.006562391	NA	0.004547472	NA	NA	NA	0.002799814	NA	NA	NA	NA	NA
B5RSJ9	0.075693018	0.077942738	0.072943997	0.013351961	NA	0.01458279	0.072508092	0.077685912	0.071419691	0.024743381	0.024753969	0.027042746	0.047433395	0.05135336	0.049851952	NA	0.01175604	0.010749053
Q6C2Z8	0.005185004	0.004428977	0.004523644	0.007754013	0.004006889	0.003840413	0.002784656	0.00373806	0.003772378	0.005374255	0.004909994	0.003426388	0.001834395	0.002056975	0.002354008	0.001312739	0.002895151	0.003694313
Q6C353	0.021368484	0.016255459	0.01688146	0.005604636	0.011014037	0.006715399	0.018277313	0.017398246	0.020904715	0.006254799	0.006475467	0.007469124	0.024907556	0.028600748	0.036605298	0.005958293	0.008375926	0.005995783
Q6C309	0.054949202	0.054224237	0.064247677	0.044771732	0.042737858	0.041364368	0.047054634	0.051780471	0.052365884	0.039901782	0.039418629	0.031790613	0.057353038	0.053645372	0.061980873	0.030928947	0.034212946	0.033235011
Q6CGK1	0.005418389	0.004498163	0.004267748	0.003411031	0.004467994	0.003514724	0.002877438	0.002479344	0.004213393	0.002104934	0.002763442	0.001783724	0.004112446	0.005177255	0.004359362	0.002320855	0.003772452	0.001832756
Q6C2L3	0.024842837	0.025946931	0.026789966	0.015784248	0.01887533	0.017921848	0.022688393	0.026921772	0.023612795	0.017175714	0.015299181	0.015003966	0.023509527	0.022059542	0.02281576	0.011130633	0.01087047	0.012580755
Q6C545	0.006138852	0.005658834	0.002963605	0.008919103	0.006225072	0.005648547	0.005837731	0.004688214	0.005592828	0.012244003	0.008994152	0.005270839	0.007633935	0.00578678	0.003050379	0.014376242	0.010612725	0.010806307
Q6C568	0.033201151	0.033529789	0.037843652	0.005819384	0.006037469	0.005434399	0.033958948	0.038696877	0.037890611	0.005714222	0.005899253	0.010818522	0.042127888	0.041432888	0.041474674	0.006127359	0.005957232	0.006247405
Q6C562	0.003467649	0.003707897	0.003040588	NA	NA	NA	0.002668359	0.003103358	0.003208387	NA	NA	0.000321117	0.000826546	0.001122829	0.000398773	NA	NA	NA
Q6BZR1	0.026361578	0.029201846	0.026004923	0.004562837	NA	0.003544167	0.023833969	0.024990531	0.030479402	0.003254111	0.003544283	0.009626938	0.018426582	0.020790919	0.017912935	0.002092983	0.002125725	0.003012128
Q6C223	0.004969992	0.004239592	NA	0.000806658	0.003532095	0.00058751	0.005658008	NA	0.003698244	0.001044709	0.001270342	NA	0.003989735	0.007842492	0.005475618	0.000771326	0.000720305	0.000505281
Q6C8R0	0.00336764	0.00364229	0.005064256	NA	0.004306264	0.003236189	0.00424996	0.006068202	0.004531517	0.006308346	0.005041126	0.003349461	0.005357687	0.004353527	0.003886574	0.005436722	0.005671798	0.006174463
A0A371CB66	NA	NA	NA	0.000148669	0.000142059	NA	NA	NA	NA	0.000265021	0.000508696	NA	NA	NA	NA	0.001542456	0.000703502	0.000946777
Q6C689	0.00066928	0.000414622	0.001282409	0.003109058	0.002776254	0.002177171	NA	NA	0.000133115	0.00276901	0.001540952	0.001309193	0.007031553	0.00319474	0.003122078	0.006541093	0.003400698	0.003327188
Q6C688	0.029017367	0.033892641	0.028825766	0.013015733	0.009949707	0.010899016	0.027554699	0.029601209	0.031749946	0.013918972	0.010910929	0.011218307	0.038846082	0.040754908	0.03729769	0.01893693	0.015786522	0.016118858
Q6C682	0.058618989	0.053681919	0.052749565	0.036689405	0.033677552	0.035798486	0.052967598	0.051443751	0.055537941	0.03211428	0.030981232	0.027443128	0.051188063	0.05195084	0.055326057	0.032584525	0.030760306	0.03272023
Q6C6K2	0.003287489	0.004073504	0.003101795	0.005430676	0.004191557	0.002046042	0.003642028	0.00426027	0.003727073	0.004853177	0.002795449	0.001802247	0.002694668	0.002149745	0.006389317	0.00375297	0.001865408	0.001738656
Q6CB33	0.012740485	0.012451427	0.01374482	0.024173141	0.018667742	0.015020357	0.013256055	0.011451637	0.013882919	0.022640599	0.018909558	0.011413756	0.016064501	0.013963545	0.016164488	0.022365076	0.028781608	0.020816131
Q6CD86	0.008300459	0.00946127	0.009482499	0.027834017	0.008541854	0.003428145	0.008740642	0.008528345	0.009265224	0.007142886	0.003725915	0.004532636	0.008403668	0.008641285	0.008137878	0.013144263	0.006409462	0.004877034
Q6C279	0.026869473	0.025884907	0.030182755	0.005093468	0.005630994	0.004917763	0.030128289	0.031692027	0.030951877	0.004493044	0.004398115	0.01024398	0.028772009	0.027373491	0.025667714	0.003352286	0.003265907	0.003388106
Q6CCU0	0.002564008	0.002407963	0.003392118	0.002653181	0.002718627	0.003441191	0.001073591	0.002458856	0.001856105	0.003646369	0.002718989	0.002413268	0.004109781	0.001850086	0.003339109	0.001096972	0.002396264	0.00307857
Q6C724	0.016172223	0.016937371	0.016816918	0.00691936	0.007011546	0.006500068	0.014717159	0.016218632	0.016801576	0.007293706	0.007287425	0.007443902	0.015191731	0.019257173	0.016029693	0.008647187	0.006865638	0.005948556
Q6C1V1	0.009223202	0.009616141	0.010392153	0.010347452	0.010563341	0.009218679	0.007963169	0.009357296	0.00835906	0.009034328	0.008126727	0.006127905	0.008597879	0.007545287	0.006727846	0.007417314	0.009612953	0.008995277
Q6CCX8	0.005285706	0.00661733	0.010354014	0.004152617	0.005853958	0.004066462	0.012849977	0.013635864	0.011842823	0.006387321	0.008228279	0.006710678	0.034140434	0.026173111	0.03137428	0.007918251	0.00493227	0.005609353
Q6CCY0	0.010015672	0.010058462	0.012188267	0.004761391	0.003210888	0.004259416	0.006630943	0.010239452	0.006712897	0.004995002	0.005593281	0.005458657	0.009356817	0.011105901	0.008206226	0.004553187	0.005142925	0.009370098
Q6CGL3	0.000301585	NA	NA	NA	NA	0.000303993	NA	NA	NA	0.000142936	0.000221196	NA	NA	NA	NA	NA	0.000186003	NA
Q6C8G0	0.114014407	0.128814191	0.111474548	0.051028112	0.043284624	0.032196949	0.122137802	0.11656182	0.126352945	0.048634354	0.043420381	0.042059022	0.119002141	0.117134171	0.116155907	0.056480237	0.052918675	0.051074929
Q6C870	0.000874469	0.00091739	0.001025569	NA	NA	0.000714612	0.000832977	0.001195079	0.000884952	0.00062084	0.000713666	0.000579621	0.000617503	0.000757591	0.000522471	NA	NA	0.000477691
Q6C4S0	0.009938524	0.00990705	0.011833889	0.017292457	0.018267288	0.01715427	0.009690348	0.011741114	0.009861051	0.020692459	0.017862703	0.011336374	0.006802918	0.008415544	0.008513152	0.014903701	0.017338335	0.014822774
B5RSL6	0.004718883	0.004480225	0.003159876	NA	NA	0.002373252	0.002330239	0.004336238	0.002396613	0.005081724	0.001751831	0.001604316	0.005517337	0.004718576	0.005295315	NA	0.015000155	0.002138684
Q6C1A2	0.006004406	0.006832609	0.005948664	0.005605807	0.005484772	0.003827668	0.007531241	0.007030498	0.007618329	0.00617532	0.005379783	0.003685219	0.006182465	0.005311313	0.005984331	0.005554778	0.005624903	0.008298003
Q6C1A8	0.106791805	0.111516623	0.10903857	0.100930186	0.094532219	0.093905182	0.110859553	0.10374611	0.110524069	0.10118086	0.110129602	0.081369412	0.121999933	0.124722767	0.131426036	0.097382377	0.095292677	0.098806215
Q6CG09	0.001203504	0.001511426	0.002720816	0.000920943	0.00133342	0.001277648	0.001466379	0.001502558	0.00134688	0.001569953	0.000647488	0.001336291	0.001406757	0.00146168	0.001893822	0.001312678	0.001197019	0.001292655
Q6CAG1	0.015868655	0.017196248	0.02130596	0.013122745	0.014336862	0.011198926	0.018163248	0.023084404	0.02208565	0.012626062	0.010022626	0.010472026	0.022061982	0.022982119	0.020687017	0.007974911	0.009378339	0.009230481
Q6C6N7	0.000995178	0.001660712	0.003883965	NA	NA	NA	0.004389661	0.00291793	0.004221157	NA	NA	0.000838587	0.0031482	0.002922457	0.003073611	NA	NA	NA
Q6CEK7	0.019064367	0.02159123	0.019033509	0.011396619	0.012166431	0.009747211	0.018182956	0.021311845	0.021093397	0.009374842	0.009346182	0.010487405	0.017728763	0.019882328	0.017796641	0.006452957	0.008817683	0.00750093
Q6C5F2	0.002803804	0.002615487	0.002523765	0.000596941	NA	0.001835603	0.001123336	0.001920334	0.002288273	0.001094202	0.001349638	0.001364793	0.002256117	0.002858933	0.003569605	0.000929562	0.000820598	0.001202192
Q6CDH2	0.010350762	0.009648382	0.008383087	0.034682711	0.007718285	0.008147839	0.010315326	0.009471207	0.00940091	0.009395778	0.00858307	0.007154893	0.015101125	0.015817544	0.020758949	0.012729143	0.009132757	0.00829025
Q6C7V8	0.032040383	0.033781119	0.035873563	0.012075122	0.014687584	0.012457198	0.036349694	0.03510328	0.039552582	0.010317479	0.011867188	0.01493162	0.036567463	0.043195108	0.044362843	0.010433065	0.012945054	0.01386702
Q6C7U6	0.012700767	0.014403967	0.014841918	0.00568719	0.00495415	0.004354776	0.014408312	0.015453083	0.015681418	0.005934395	0.004854374	0.006062248	0.013609213	0.014047373	0.013596799	0.006810008	0.006305418	0.005851684
